1;fr;Quel est le prénom du chanteur pop-rock français De Palmas ?;Gérald;Gérard;Jérôme;Jérémy;Débutant;Gérald Gardrinier, né à La Réunion, a choisi pour nom de scène celui de sa grand-mère maternelle, Roxane de Palmas.;https://fr.wikipedia.org/wiki/Gérald_de_Palmas
14;es;¿Qué serie de televisión de secundaria ha luchado durante mucho tiempo contra los vampiros ?;Buffy;Joyce;Ángel;Tara;Confirmé;Figura central de la serie, el principal factor de popularidad del personaje, Buffy Summers es un vampiro asesino de colegiala.;https://es.wikipedia.org/wiki/Buffy_Summers
15;es;¿Quién encarna la magia en la serie de televisión « La casita en el prado » ?;Nellie;Laura;Marie;Stella;Confirmé;Ella es retratada en la serie por la actriz estadounidense Alison Arngrim, quien asumirá este papel en un programa humorístico.;
16;es;¿Quién era la pequeña niña de la montaña de nuestra infancia ?;Heidi;Dulces;Maguy;Cosby;Confirmé;Un pueblo llamado Hokuto, a dos horas de Tokio, reproduce el marco y la arquitectura, versión suiza, de Heidi.;
17;es;¿Cómo es la bella morena en la saga de ciencia ficción « Matrix » ?;Trinity;Riddick;Clara;Billie;Confirmé;Carrie-Anne Moss encarna a este hacker que usa el seudónimo Trinity (Trinity), que no es su nombre real.;https://es.wikipedia.org/wiki/Trinity_(Matrix)
18;es;¿Qué cantante apodado Lady Day representa el jazz estadounidense ?;Billie;Ella;Nina;Sarah;Confirmé;Con Ella Fitzgerald, Nina Simone, Sarah Vaughan y Amy Winehouse, Billie Holiday representa el jazz vocal.;https://es.wikipedia.org/wiki/Billie_Holiday
19;es;¿Cuál es el nombre de la mejor gimnasta de todos los tiempos ?;Nadia;Yelena;Larisa;Simona;Confirmé;Nadia Comaneci dio una dimensión popular y mediática sin igual en gimnasia, con una puntuación perfecta de 10.;
20;es;¿Quién representa el verdadero enigma de « Tales of Thousand and One Nights » ?;Scheherezade;Vernyhora;Titania;Asquerosamente;Confirmé;El núcleo de estas historias está formado por un antiguo libro persa llamado « Hezar-afsana » (The Thousand Tales).;https://es.wikipedia.org/wiki/Scheherezade
21;es;¿Cómo es la primera hija de David Hallyday y Estelle Lefebure ?;Ilona;Emma;Julia;Anna;Expert;El 17 de mayo de 1995, dio a luz a su primera hija, Ilona, y el 13 de septiembre de 1997 nació su segunda hija, Emma.;https://es.wikipedia.org/wiki/Estelle_Lefébure
22;es;¿Cuál es el verdadero nombre del presentador de televisión Arthur ?;Jacques;Pierre;Luc;Marc;Expert;Jacques Essebag, más conocido bajo el seudónimo Arthur, nació el 10 de marzo de 1966 en Casablanca, Marruecos.;
23;es;¿Cuál es el nombre del capitán francés de « Star trek: NextGen » ?;Jean-Luc;Jean-Pierre;Jean-Charles;Jean-Marc;Expert;Picard encargó el Stargazer (2333-2355), el Enterprise-D (2363-2371) y el Enterprise-E (2372-) a fines del siglo XXI.;https://es.wikipedia.org/wiki/Jean-Luc_Picard
24;es;¿Qué nombre está asociado con « Madame Bovary » por Gustave Flaubert ?;Emma;Sarah;Diana;Laura;Expert;Emma Rouault, hija de un granjero rico, se crió en un convento y soñó con una vida mundana como las princesas de las novelas.;https://es.wikipedia.org/wiki/Madame_Bovary
25;es;¿Qué nombre femenino te hace pensar « Ido con el viento ? »;Scarlett;Bridget;Elisabeth;Babeth;Expert;« Gone With The Wind » es una novela escrita por Margaret Mitchell que narra la ilusión de Scarlett O'Hara.;https://es.wikipedia.org/wiki/Lo_que_el_viento_se_llevó
26;es;Las cuatro hijas del Dr. March son Amy, Beth, Josephine y...;Margarett;Laura;Nelly;Barbara;Expert;« Las cuatro chicas del Dr. March » es una novela de la escritora estadounidense Louisa May Alcott, publicada en 1868.;https://es.wikipedia.org/wiki/Mujercitas
27;es;¿Cómo se llaman Vanessa Paradis y Serge Gainsbourg ?;Elisa;Barbara;Cassandra;Johanna;Expert;« Élisa » es una canción de Serge Gainsbourg de 1969 (coescrita con Michel Colombier) de la que hay dos versiones distintas.;
28;es;¿Quién es Orlando Bloom en « El señor de los anillos » ?;Legolas;Aragorn;Gimli;Boromir;Expert;Hijo de Thranduil, el Rey de los Elfos, Legolas Vertefeuille se hizo conocido en el Consejo de Elrond en 3018 de la Tercera Edad.;https://es.wikipedia.org/wiki/Legolas
29;es;Además de Cesar, ¿qué líder masculino a menudo se asocia con Marcel Pagnol ?;Marius;Artus;Janus;Titus;Expert;La « Marsella Trilogía » es el nombre genérico dado a las tres jugadas de Marcel Pagnol, « Marius », « Fanny » y « César ».;
30;es;¿Qué gran primatólogo se instaló en el Parque Nacional de Gombe ?;Jane;Úrsula;Dina;Sally;Expert;Jane Goodall es la primera en observar e informar que los chimpancés usan herramientas para alimentarse.;https://es.wikipedia.org/wiki/Jane_Goodall
1;it;Qual è il nome del cantante pop-rock francese De Palmas ?;Gerald;Gerard;Jerome;Jeremy;Débutant;Gérald de Palmas scelse per il suo nome d'arte quello di sua nonna materna, Roxane de Palmas.;https://it.wikipedia.org/wiki/Gérald_de_Palmas
2;it;Qual è il nome del padre dell'attore canadese-britannico Kiefer Sutherland ?;Paperino;Topolino;Plutone;Popeye;Débutant;Donald Sutherland ha interpretato il suo primo ruolo cinematografico nel 1964 in un film horror italiano, « Il castello dei morti vivi ».;https://it.wikipedia.org/wiki/Donald_Sutherland
3;it;Che nome condividono gli attori canadesi Gosling e Reynolds ?;Ryan;Brian;Alan;Evan;Débutant;Dal settembre 2011, Ryan Gosling vive con l'attrice Eva Mendes, con la quale ha avuto due figlie, Esmeralda e Amada.;https://it.wikipedia.org/wiki/Ryan_Gosling
4;it;Qual è il nome del famoso calciatore portoghese Ronaldo ?;Cristiano;Antonio;Benito;Joao;Débutant;Considerato uno dei migliori giocatori al mondo, Ronaldo ha vinto il Pallone d'oro nel 2008, 2013, 2014, 2016 e 2017.;https://it.wikipedia.org/wiki/Cristiano_Ronaldo
5;it;Qual è il nome del padre della famiglia Simpson, presente sui nostri schermi dal 1989 ?;Omero;Bart;Abramo;Herbert;Débutant;Homer è apparso per la prima volta in televisione con la sua famiglia nel cortometraggio « Good Night », il 19 aprile 1987.;https://it.wikipedia.org/wiki/Homer_Simpson
6;it;In che modo l'orgoglioso proprietario del gambero Bubba Gump ?;Forrest;Dan;Benjamin;Winston;Débutant;La storia di Forrest Gump si fonde con quella degli Stati Uniti dagli anni '50 agli anni '80.;
7;it;Quale personaggio femminile è presente in « Notre-Dame de Paris » ?;Esmeralda;Samantha;Antoniona;Cassandra;Débutant;Danzatrice zingara, una ragazza di 16 anni, Esmeralda si aggira per le strade di Parigi e fa brutti scherzi alla sua capra Djali.;https://it.wikipedia.org/wiki/Esmeralda_(Notre-Dame_de_Paris)
8;it;Come sta l'eroe dei film della saga « Mission Impossible » ?;Ethan;Lutero;Jim;Owen;Débutant;Ethan Matthew Hunt è il personaggio principale della serie di film « Mission Impossible ».;https://it.wikipedia.org/wiki/Ethan_Hunt
9;it;Quale assassino solitario è stato incarnato nella cinematografia di Jean Reno ?;Leon;Gaston;Odilon;Simon;Débutant;Il sesto film diretto da Besson, « Léon » ripercorre la vita di un omicida assunto con lo stesso nome, che vive da solo a New York.;https://it.wikipedia.org/wiki/Léon_(film)
10;it;Chi è il compagno di Thelma in un film di Ridley Scott ?;Louise;Geena;Susan;Bethy;Débutant;« Thelma e Louise » è un film americano realizzato da Ridley Scott nel 1991 che ha ricevuto l'Oscar per la migliore sceneggiatura.;https://it.wikipedia.org/wiki/Thelma_et_Louise
11;it;Come si chiamava Vivaldi, compositore del genio del periodo barocco ?;Antonio;Rodrigo;Amerigo;Lissandro;Confirmé;I quattro concerti conosciuti come « The Four Seasons » sono tra i più popolari nel repertorio classico.;
12;it;Come si chiamava Mussolini, uno statista italiano morto nel 1945 ?;Benito;Antonio;Hidalgo;Sergio;Confirmé;Musolini è comunemente indicato come Duce, una parola italiana derivata dal Dux latino che significa Chef o Guida.;https://it.wikipedia.org/wiki/Benito_Mussolini
13;it;Quali eroi cinematografici, creati da un inventore, hanno le mani d'argento ?;Edward;Robert;Dylan;Kevin;Confirmé;Il progetto sarà notevolmente accelerato in seguito al successo commerciale ottenuto da « Batman » (1989), film precedente di Tim Burton.;https://it.wikipedia.org/wiki/Edward_mani_di_forbice
14;it;Quale serial televisivo del liceo ha combattuto a lungo contro i vampiri ?;Buffy;Joyce;Angelo;Tara;Confirmé;Figura centrale della serie, il principale fattore di popolarità del personaggio, Buffy Summers è una studentessa che uccide i vampiri.;https://it.wikipedia.org/wiki/Buffy_Summers
15;it;Chi incarna la magia nella serie TV « La casetta nel prato » ?;Nellie;Laura;Marie;Stella;Confirmé;È interpretata nella serie dall'attrice americana Alison Arngrim, che assumerà questo ruolo in uno spettacolo umoristico.;https://it.wikipedia.org/wiki/Nellie_Oleson
16;it;Chi era la bambina di montagna della nostra infanzia ?;Heidi;Candy;Maguy;Cosby;Confirmé;Un villaggio chiamato Hokuto, a due ore da Tokyo, riproduce la cornice e l'architettura, versione svizzera, di Heidi.;
17;it;Come sta la bella mora della saga di fantascienza « Matrix » ?;Trinity;Riddick;Clara;Billie;Confirmé;Questo hacker che usa lo pseudonimo di Trinity (Trinity), che non è il suo vero nome, è incarnato da Carrie-Anne Moss.;https://it.wikipedia.org/wiki/Trinity_(personaggio)
18;it;Quale cantante soprannominato Lady Day rappresenta il jazz americano ?;Billie;Ella;Nina;Sarah;Confirmé;Con Ella Fitzgerald, Nina Simone, Sarah Vaughan e Amy Winehouse, Billie Holiday rappresenta il jazz vocale.;https://it.wikipedia.org/wiki/Billie_Holiday
19;it;Qual è il nome della più grande ginnasta di tutti i tempi ?;Nadia;Yelena;Larissa;Simona;Confirmé;Nadia Comaneci ha dato una dimensione popolare e mediatica senza eguali in ginnastica, con un punteggio perfetto di 10.;
20;it;Chi rappresenta il vero enigma di « Tales of Thousand and One Nights » ?;Sheherazade;Vernyhora;Titania;Detestabilmente;Confirmé;Il nucleo di queste storie è formato da un antico libro persiano chiamato « Hezar-afsana » (The Thousand Tales).;https://it.wikipedia.org/wiki/Shahraz ?d
21;it;Come sta la prima figlia di David Hallyday e Estelle Lefebure ?;Ilona;Emma;Julia;Anna;Expert;Il 17 maggio 1995, ha dato alla luce la sua prima figlia, Ilona, e il 13 settembre 1997 è nata la sua seconda figlia, Emma.;
22;it;Qual è il vero nome del conduttore televisivo Arthur ?;Jacques;Pierre;Luc;Marc;Expert;Jacques Essebag, meglio conosciuto con lo pseudonimo di Arthur, è nato il 10 marzo 1966 a Casablanca, in Marocco.;
23;it;Qual è il nome del capitano francese di « Star trek: NextGen » ?;Jean-Luc;Jean-Pierre;Jean-Charles;Jean-Marc;Expert;Picard commissionò lo Stargazer (2333-2355), l'Enterprise-D (2363-2371) e l'Enterprise-E (2372-) alla fine del ventottesimo secolo.;https://it.wikipedia.org/wiki/Jean-Luc_Picard
24;it;Quale nome è associato con « Madame Bovary » di Gustave Flaubert ?;Emma;Sarah;Diana;Laura;Expert;Emma Rouault, figlia di un ricco contadino, è cresciuta in un convento e sognava una vita mondana come le principesse dei romanzi.;https://it.wikipedia.org/wiki/Madame_Bovary
25;it;Quale nome femminile ti fa pensare « Andato con il vento ? »;Scarlett;Bridget;Elisabeth;Babeth;Expert;« Gone With The Wind » è un romanzo scritto da Margaret Mitchell che narra dell'illusione di Scarlett O'Hara.;https://it.wikipedia.org/wiki/Via_col_vento_(romanzo)
26;it;Le quattro figlie della dottoressa March sono Amy, Beth, Josephine e...;Margarett;Laura;Nelly;Barbara;Expert;« The Four Girls of Dr. March » è un romanzo della scrittrice americana Louisa May Alcott, pubblicato nel 1868.;https://it.wikipedia.org/wiki/Piccole_donne
27;it;Qual è il nome di Vanessa Paradis e Serge Gainsbourg ?;Elisa;Barbara;Cassandra;Johanna;Expert;« Élisa » è una canzone di Serge Gainsbourg del 1969 (co-scritta con Michel Colombier) di cui esistono due versioni distinte.;
28;it;Chi è Orlando Bloom in « Il Signore degli Anelli » ?;Legolas;Aragorn;Gimli;Boromir;Expert;Figlio di Thranduil, re degli Elfi, Legolas Vertefeuille divenne noto al Consiglio Elrond nel 3018 della Terza Era.;https://it.wikipedia.org/wiki/Legolas
29;it;Oltre a Cesare, quale leader maschile è spesso associato a Marcel Pagnol ?;Marius;Artus;Janus;Tito;Expert;La « Marsiglia Trilogia » è il nome generico dato alle tre opere di Marcel Pagnol, « Marius »,« Fann » e « César ».;
30;it;Quale grande primatologo si stabilì nel Gombe National Park ?;Jane;Ursula;Dina;Sally;Expert;Jane Goodall è la prima ad aver osservato e riferito che gli scimpanzé usano gli strumenti per nutrirsi.;https://it.wikipedia.org/wiki/Jane_Goodall
1;nl;Wat is de naam van de Franse pop-rockzanger De Palmas ?;Gerald;Gerard;Jerome;Jeremy;Débutant;Gérald de Palmas koos voor zijn artiestennaam die van zijn grootmoeder, Roxane de Palmas.;
2;nl;Wat is de naam van de vader van de Canadees-Britse acteur Kiefer Sutherland ?;Donald;Mickey;Pluto;Popeye;Débutant;Donald Sutherland speelde zijn eerste filmrol in 1964 in een Italiaanse horrorfilm, « Il castello dei morti vivi ».;https://nl.wikipedia.org/wiki/Donald_Sutherland
3;nl;Welke naam delen de Canadese acteurs Gosling en Reynolds ?;Ryan;Brian;Alan;Evan;Débutant;Sinds september 2011 woont Ryan Gosling bij actrice Eva Mendes, met wie hij twee dochters had, Esmeralda en Amada.;https://nl.wikipedia.org/wiki/Ryan_Gosling
4;nl;Wat is de naam van de beroemde Portugese voetballer Ronaldo ?;Cristiano;Antonio;Benito;Joao;Débutant;Ronaldo werd beschouwd als een van de beste spelers ter wereld en won de Golden Ball in 2008, 2013, 2014, 2016 en 2017.;https://nl.wikipedia.org/wiki/Cristiano_Ronaldo
5;nl;Wat is de naam van de vader van de Simpson-familie, die sinds 1989 op onze schermen aanwezig is ?;Homer;Bart;Abraham;Herbert;Débutant;Homer verscheen voor het eerst op televisie met zijn gezin in de korte film « Good Night », op 19 april 1987.;https://nl.wikipedia.org/wiki/Homer_Simpson
6;nl;Hoe is de trotse eigenaar van Bubba Gump garnalen ?;Forrest;Dan;Benjamin;Winston;Débutant;Het verhaal van Forrest Gump fuseert met dat van de Verenigde Staten van de jaren 1950 tot de jaren 1980.;
7;nl;Welk vrouwelijk personage is aanwezig in « Notre-Dame de Paris » ?;Esmeralda;Samantha;Antoniona;Cassandra;Débutant;Zigeunerdanseres, een 16-jarig meisje, dwaalt door de straten van Parijs en voert trucjes uit met haar geit Djali.;https://nl.wikipedia.org/wiki/Esmeralda_(personage)
8;nl;Hoe is de held van de films van de saga « Mission Impossible » ?;Ethan;Luther;Jim;Owen;Débutant;Ethan Matthew Hunt is de hoofdpersoon in de reeks films « Mission Impossible ».;
9;nl;Welke eenzame moordenaar werd door Jean Reno belichaamd in de cinematografie ?;Leon;Gaston;Odilon;Simon;Débutant;Zesde speelfilm geregisseerd door Besson, « Léon » traceert het leven van een gehuurde moordenaar met dezelfde naam, die alleen in New York woont.;https://nl.wikipedia.org/wiki/Léon_(film)
10;nl;Wie is Thelma's metgezel in een Ridley Scott-film ?;Louise;Geena;Susan;Bethy;Débutant;« Thelma en Louise » is een Amerikaanse film gemaakt door Ridley Scott in 1991 die de Oscar voor beste scenario ontving.;https://nl.wikipedia.org/wiki/Thelma_et_Louise
11;nl;Wat was de naam van Vivaldi, componist van het genie van de barokperiode ?;Antonio;Rodrigo;Amerigo;Lissandro;Confirmé;De vier concerten die bekend staan « De vier seizoenen » behoren tot de meest populaire in het klassieke repertoire.;
12;nl;Wat was de naam van Mussolini, een Italiaanse staatsman die stierf in 1945 ?;Benito;Antonio;Hidalgo;Sergio;Confirmé;Musolini wordt meestal Duce genoemd, een Italiaans woord dat is afgeleid van het Latijnse Dux en dat chef-kok of gids betekent.;https://nl.wikipedia.org/wiki/Benito_Mussolini
13;nl;Welke filmhelden, gemaakt door een uitvinder, hebben zilveren handen ?;Edward;Robert;Dylan;Kevin;Confirmé;Het project zal sterk worden versneld na het commerciële succes van « Batman » (1989), de vorige film van Tim Burton.;https://nl.wikipedia.org/wiki/Edward_Scissorhands
14;nl;Welke tv-serie op de middelbare school heeft lang gevochten tegen vampieren ?;Buffy;Joyce;Engel;Tara;Confirmé;Centraal figuur van de serie, de belangrijkste factor van populariteit van het personage, Buffy Summers is een vampier voor schoolmeisjes.;
15;nl;Wie belichaamt de magie in de tv-serie « Het kleine huis in de wei » ?;Nellie;Laura;Marie;Stella;Confirmé;Ze wordt gespeeld in de serie door de Amerikaanse actrice Alison Arngrim, die deze rol in een humoristische show overneemt.;https://nl.wikipedia.org/wiki/Nellie_Oleson
16;nl;Wie was het kleine bergmeisje van onze jeugd ?;Heidi;Snoep;Maguy;Cosby;Confirmé;Een dorp genaamd Hokuto, twee uur van Tokio, reproduceert het frame en de architectuur, Zwitserse versie, van Heidi.;
17;nl;Hoe is de mooie brunette in het verhaal van science fiction « Matrix » ?;Trinity;Riddick;Clara;Billie;Confirmé;Deze hacker die het pseudoniem Trinity (Trinity) gebruikt, wat niet haar echte naam is, wordt belichaamd door Carrie-Anne Moss.;
18;nl;Welke zanger met de bijnaam Lady Day vertegenwoordigt de Amerikaanse jazz ?;Billie;Ella;Nina;Sarah;Confirmé;Met Ella Fitzgerald, Nina Simone, Sarah Vaughan en Amy Winehouse vertegenwoordigt Billie Holiday vocale jazz.;https://nl.wikipedia.org/wiki/Billie_Holiday
19;nl;Wat is de naam van de grootste turner aller tijden ?;Nadia;Yelena;Larissa;Simona;Confirmé;Nadia Comaneci gaf een populaire en medische dimensie ongeëvenaard in gymnastiek, met een perfecte score van 10.;
20;nl;Wie vertegenwoordigt het ware enigma van « Tales of Thousand and One Nights » ?;Sjeherazade;Vernyhora;Titania;Lelijk;Confirmé;De kern van deze verhalen wordt gevormd door een oud Perzisch boek met de naam « Hezar-afsana » (The Thousand Tales).;https://nl.wikipedia.org/wiki/Sjeherazade_(vertelster)
21;nl;Hoe is het met de eerste dochter van David Hallyday en Estelle Lefebure ?;Ilona;Emma;Julia;Anna;Expert;Op 17 mei 1995 beviel ze van haar eerste dochter, Ilona, en op 13 september 1997 werd haar tweede dochter, Emma, geboren.;
22;nl;Wat is de echte naam van de tv-presentator Arthur ?;Jacques;Pierre;Luc;Marc;Expert;Jacques Essebag, beter bekend onder het pseudoniem Arthur, werd geboren op 10 maart 1966 in Casablanca, Marokko.;
23;nl;Wat is de naam van de Franse kapitein van « Star trek: NextGen » ?;Jean-Luc;Jean-Pierre;Jean-Charles;Jean-Marc;Expert;Picard heeft aan het einde van de achtentwintigste eeuw de Stargazer (2333-2355), de Enterprise-D (2363-2371) en de Enterprise-E (2372-) in gebruik genomen.;https://nl.wikipedia.org/wiki/Jean-Luc_Picard
24;nl;Welke naam wordt geassocieerd met « Madame Bovary » door Gustave Flaubert ?;Emma;Sarah;Diana;Laura;Expert;Emma Rouault, dochter van een rijke boer, groeide op in een klooster en droomde van een werelds leven zoals de prinsessen van de romans.;https://nl.wikipedia.org/wiki/Madame_Bovary
25;nl;Welke vrouwelijke naam doet je denken « Gegaan met de wind ? »;Scarlett;Bridget;Elisabeth;Babeth;Expert;« Gone With The Wind » is een roman geschreven door Margaret Mitchell en vertelt de waan van Scarlett O'Hara.;https://nl.wikipedia.org/wiki/Gejaagd_door_de_wind
26;nl;De vier dochters van Dr. March zijn Amy, Beth, Josephine en...;Margarett;Laura;Nelly;Barbara;Expert;« The Four Girls of Dr. March » is een roman van de Amerikaanse schrijver Louisa May Alcott, gepubliceerd in 1868.;https://nl.wikipedia.org/wiki/Little_Women_(boek)
27;nl;Wat is de naam van Vanessa Paradis en Serge Gainsbourg ?;Elisa;Barbara;Cassandra;Johanna;Expert;« Élisa » is een lied van Serge Gainsbourg uit 1969 (mede geschreven met Michel Colombier) waarvan er twee verschillende versies zijn.;
28;nl;Wie is Orlando Bloom in « The Lord of the Rings » ?;Legolas;Aragorn;Gimli;Boromir;Expert;Zoon van Thranduil, de koning van de elfen, Legolas Vertefeuille werd bekend in de Elrond Council in 3018 van het derde tijdperk.;https://nl.wikipedia.org/wiki/Legolas
29;nl;Welke mannelijke leider wordt naast Cesar vaak geassocieerd met Marcel Pagnol ?;Marius;Artus;Janus;Titus;Expert;De « Marseille-trilogie » is de generieke naam die wordt gegeven aan de drie toneelstukken van Marcel Pagnol, « Marius », « Fanny » en « César ».;
30;nl;Welke grote primatoloog vestigde zich in Gombe National Park ?;Jane;Ursula;Dina;Sally;Expert;Jane Goodall is de eerste die heeft opgemerkt en gemeld dat chimpansees gereedschap gebruiken om zichzelf te voeden.;https://nl.wikipedia.org/wiki/Jane_Goodall
