1;fr;Dans quelle émission Mike Horn a-t-il accompagné une célébrité en pleine nature ?;À l'état sauvage;Pékin Express;Nouvelle Star;X Factor;Débutant;Il s'agit de l'adaptation française de l'émission américaine Running Wild with Bear Grylls, diffusée sur NBC depuis 2014.;https://fr.wikipedia.org/wiki/À_l'état_sauvage
101;es;¿Cuál de estas actividades no hizo ejercicio Mike Horn ?;Pianista;Leñador;Barman;Cosechadora;Confirmado;Llegó a Suiza en 1990 en el vuelo Johannesburg-Zurich, las primeras veces fueron difíciles y sobrevivió a trabajos ocasionales.;
102;es;¿Cómo se llama la primera hija del explorador Mike Horn ?;Annika;Jessica;Francesca;Tatiana;Confirmado;Jessica, la segunda hija de Mike y Cathy (que sucumbirá al cáncer de mama en 2015), nacerá el próximo año.;
103;es;¿En qué país comenzó Mike Horn sus aventuras en 1991 ?;Pere;Colombia;Bolivia;Brasil;Confirmado;Su primer contacto con la aventura tuvo lugar en 1991 en los Andes peruanos en rafting y parapente.;
104;es;¿En cuántos días cruzó Groenlandia Mike Horn ?;15 dias;30 días;45 dias;60 días;Confirmado;La expedición de 808 días dio lugar a una película, Arktos: The Inside Journey of Mike Horn, dirigida y producida por Raphael Blanc.;
105;es;¿Qué barco de vela de aluminio de 35 m construyó Mike Horn ?;Pangea;Arktos;Namib;Makalu;Confirmado;Construido en Brasil, Mike Horn viajará con el Pangea alrededor del mundo en los cinco continentes sin ningún medio de transporte motorizado.;
106;es;¿Qué diablos Mike Horn ha decidido explorar en 2016 ?;Namib;Gobero;Kaouar;Nubia;Confirmado;El 8 de mayo de 2016, comienza su expedición Pole2Pole desde Mónaco. Una vez que llegó a salvo, explorará el Namib.;https://es.wikipedia.org/wiki/Desierto_del_Namib
107;es;¿En cuántos días cruzó Mike Horn solo en la Antártida ?;57 días;47 días;37 días;67 días;Confirmado;Es sin motor y solo que Mike Horn ha recorrido casi 5100 kilómetros para cruzar completamente la Antártida.;
108;es;¿Qué gran norte de la isla de Canadá, Mike Horn ha cruzado con su familia ?;Bylot;Hans;Cameron;Matty;Confirmado;Desde 1925, Canadá ha reclamado parte del Ártico entre 60 ° W y 141 ° W de longitud, que se extiende hasta el Polo Norte.;
109;es;¿Cómo se llama también Gasherbrum I grabada por Mike Horn en 2007 ?;K5;K6;K7;K2;Confirmado;Gasherbrum I, también conocido como K5 o Hidden Peak, es la undécima montaña más alta del mundo.;https://es.wikipedia.org/wiki/Gasherbrum_I
110;es;¿Quién hizo Four Eight Thousands en la expedición al Himalaya de Mike Horn ?;David ribeiro;Raphaël blanc;Drew Brees;Jean Buhler;Confirmado;Esta película, dirigida por David Ribeiro (conocida entre otras por la película The Pink City), fue producida por On Air Productions.;
111;es;¿Cuándo recibió Mike Horn el Premio Laureus al mejor deportista alternativo del año ?;2001;2003;2005;2007;Experto;Solo durante 18 meses, Mike Horn experimentará todo tipo de paseos con Latitude Zéros, su gira mundial por el ecuador.;https://es.wikipedia.org/wiki/Premios_Laureus
112;es;¿Qué pico en el Himalaya alcanzó Mike Horn en 2014 ?;Makalu;Manaslu;Annapurna;K2;Experto;Makalu es un pico del Himalaya que culmina a 8,485 metros sobre el nivel del mar en la frontera entre el Tíbet, China y Nepal.;https://es.wikipedia.org/wiki/Makalu
113;es;¿En qué deporte hizo carrera el padre de Mike Horn ?;Rugby;Fútbol;Tenis;Golf;Experto;Después de enseñar deporte y jugar al rugby, su padre murió a los cuarenta y dos años cuando Mike tenía dieciocho años.;
114;es;¿Cuál era el rango de Mike Horn en las Fuerzas Especiales de Sudáfrica ?;Teniente;Capitán;Sargento;General;Experto;Volviendo a la vida civil, se graduó en el campo de la Ciencia del Movimiento Humano en la Universidad de Stellenbosch.;
115;es;¿En qué país creó Mike Horn el Centro de actividades al aire libre sin límites ?;Suiza;Canada;Finlandia;Noruega;Experto;Al mismo tiempo (1995), Mike Horn se convirtió en un experto para la formación de guías de montaña suizos.;
116;es;¿En qué monocasco Mike Horn batió un récord mundial ?;Mari Cha III;Paul-Ricard;Trébol;Arcoiris;Experto;Mike Horn se unió a la tripulación monocasco de 45 metros en 1997, lo que rompió el récord mundial del cruce del Atlántico.;
117;es;¿En qué proyecto luchó Mike Horn contra los estereotipos asociados con los tiburones ?;Proyecto Tiburon;Apex;Charc;Alerones;Experto;Este programa también tiene como objetivo crear conciencia sobre los problemas que enfrentan los océanos en todo el mundo.;
118;es;¿Con qué explorador noruego Mike Horn fue al Polo Norte en 2006 ?;Borge Ousland;Olav Bjaaland;Cuerno de gunnar;Otto Sverdrup;Experto;El 23 de marzo de 2006, Borge Ousland y Mike Horn se convirtieron en las primeras personas en llegar al Polo Norte durante la noche polar.;
119;es;¿Qué profundo cañón del padre Mike Horn descendió en hidrospeed ?;Colca;Apurimac;Cotahuasi;Manseriche;Experto;En el fondo del cañón (más de 1 000 metros de degradado con Cabanaconde), el pueblo de Sangalle sirve de refugio para los excursionistas.;https://es.wikipedia.org/wiki/Valle_del_Colca
120;es;¿En qué libro dijo Mike Horn: Todos crean las condiciones de su propia libertad ?;Libre!;Objetivo del Polo Norte;Extremo Norte;Latitud Cero;Experto;Durante más de treinta años, ha estado enviando mensajes humanistas en los que muestra toda la fuerza de sus valores y su mente.;
121;it;In quale di questi programmi Mike Horn accompagnava una persona nel deserto ?;Allo stato selvaggio;Express Express;New Star;Fattore X;Newbie;Questo è l'adattamento francese dell'americano Running Wild con Bear Grylls, trasmesso su NBC dal 2014.;
122;it;Come si chiamava la moglie di Mike Horn, incontrata nel 1990 e ora deceduta ?;Cathy;Marie;Sophie;Sandra;Newbie;Nata in Nuova Zelanda, infermiera di formazione, Cathy ha incontrato il suo futuro amante in un caffè Château-d'Oex nel 1990.;https://it.wikipedia.org/wiki/Mike_Horn
123;it;Quale nome ha dato Mike Horn al suo tour mondiale in Ecuador ?;Latitudine zero;Ground Zero;Cape Zero;Land Zero;Newbie;Su un'idea di Mick Regnier, Mike Horn percorrerà oltre 40.000 km da giugno 1999 a ottobre 2000 senza mezzi di trasporto motorizzato.;https://it.wikipedia.org/wiki/Mike_Horn
124;it;In quale spedizione Mike Horn ha girato il mondo attraverso il circolo polare artico ?;Arktos;Libero di correre;Fabuloso;Taris;Newbie;Durante una spedizione preliminare per raggiungere il Polo Nord, Mike Horn fu costretto ad abbandonare a causa del congelamento sulle sue mani.;
125;it;Con quale celebrità Mike Horn ha viaggiato nella giungla dello Sri Lanka ?;Mr Pokora;Michaël Youn;Shy'm;Laure Manaudou;Newbie;Per quattro giorni, hanno dovuto cacciare, pescare e costruire rifugi di fortuna per sopperire all'assenza di qualsiasi vita umana.;
126;it;Quale docu-avventura è Mike Horn che presenta su M6 dal 2015 ?;L'isola;Dropped;Express Express;Koh-Lanta;Newbie;Un gruppo di individui deve cercare di sopravvivere senza aiuto su un'isola deserta per 28 giorni con una sola regola: sopravvivere.;
127;it;Quanti anni è durata la spedizione Pangea guidata da Mike Horn ?;4 anni;3 anni;2 anni;5 anni;Newbie;Dal 2008 al 2012, la spedizione Pangea ha viaggiato in tutto il mondo con centinaia di giovani dai 15 ai 20 anni che si sono succeduti a vicenda.;https://it.wikipedia.org/wiki/Mike_Horn
128;it;Con quale celebrità Mike Horn ha attraversato il deserto della Namibia ?;Michaël Youn;Mr Pokora;Laure Manaudou;Shy'm;Newbie;Il 28 giugno 2016, la trasmissione nella regione di Kaokoland è stata vista da tre milioni di spettatori su M6.;
129;it;Quanti numeri di lo stato selvaggio ha fatto Mike Horn prima di decidere di fermarsi ?;Otto;Sei;Quattro;Dieci;Newbie;Verranno scelti Michaël Youn, M.Pokora, Laure Manaudou, Ch. Dechavanne, Shy'm, Adriana Karembeu, Black M e Franck Gastambide.;
130;it;Quando non spedisce, in quale paese risiede l'esploratore-avventuriero Mike Horn ?;Svizzera;Francia;Canada;India;Newbie;Mike Horn, il cui vero nome è Michael Horn, è nato il 16 luglio 1966 a Johannesburg, in Sudafrica.;https://it.wikipedia.org/wiki/Mike_Horn
131;it;Quale di queste attività Mike Horn non ha esercitato ?;Pianista;Taglialegna;Barman;Harvester;Confermato;Arrivato in Svizzera nel 1990 dal volo Johannesburg-Zurigo, le prime volte furono difficili e sopravvisse a lavori saltuari.;https://it.wikipedia.org/wiki/Mike_Horn
132;it;Come si chiama la prima figlia dell'esploratore Mike Horn ?;Annika;Jessica;Francesca;Tatiana;Confermato;Jessica, la seconda figlia di Mike e Cathy (che soccomberà al cancro al seno nel 2015), nascerà il prossimo anno.;https://it.wikipedia.org/wiki/Mike_Horn
133;it;In quale paese Mike Horn ha iniziato le sue avventure nel 1991 ?;Pere;Colombia;Bolivia;Brasile;Confermato;Il suo primo contatto con l'avventura ebbe luogo nel 1991 nelle Ande peruviane in rafting e parapendio.;https://it.wikipedia.org/wiki/Mike_Horn
134;it;In quanti giorni Mike Horn ha attraversato la Groenlandia ?;15 giorni;30 giorni;45 giorni;60 giorni;Confermato;La spedizione di 808 giorni ha prodotto un film, Arktos: The Inside Journey di Mike Horn, diretto e prodotto da Raphael Blanc.;https://it.wikipedia.org/wiki/Mike_Horn
135;it;Quale barca a vela in alluminio da 35 metri ha costruito Mike Horn ?;Pangea;Arktos;Namib;Makalu;Confermato;Costruito in Brasile, Mike Horn viaggerà con i Pangea in tutto il mondo in tutti e cinque i continenti senza alcun mezzo di trasporto motorizzato.;https://it.wikipedia.org/wiki/Mike_Horn
136;it;Che diavolo ha deciso di esplorare Mike Horn nel 2016 ?;Namib;Gobero;Kaouar;Nubia;Confermato;L'8 maggio 2016, inizia la sua spedizione Pole2Pole da Monaco. Una volta arrivato sano, esplorerà il Namib.;https://it.wikipedia.org/wiki/Deserto_del_Namib
137;it;In quanti giorni Mike Horn ha attraversato l'Antartide in solitaria ?;57 giorni;47 giorni;37 giorni;67 giorni;Confermato;È senza motore e da solo che Mike Horn ha percorso circa 5100 chilometri per attraversare completamente l'Antartico.;https://it.wikipedia.org/wiki/Mike_Horn
138;it;Quale isola del grande Nord Mike Horn del Canada ha attraversato con la sua famiglia ?;Bylot;Hans;Cameron;Matty;Confermato;Dal 1925, il Canada ha rivendicato parte dell'Artico tra 60 ° W e 141 ° di longitudine ovest, estendendosi fino al Polo Nord.;https://it.wikipedia.org/wiki/Canada_settentrionale
139;it;Come viene chiamato anche Gasherbrum che ho inciso da Mike Horn nel 2007 ?;K5;K6;K7;K2;Confermato;Gasherbrum I, noto anche come K5 o Hidden Peak, è l'undicesima montagna più alta del mondo.;https://it.wikipedia.org/wiki/Gasherbrum_I
140;it;Chi ha fatto Quattro Otto Migliaia sulla spedizione himalayana di Mike Horn ?;David Ribeiro;Raphaël Blanc;Drew Brees;Jean Buhler;Confermato;Questo film, diretto da David Ribeiro (noto tra gli altri per il film The Pink City), è stato prodotto da On Air Productions.;https://it.wikipedia.org/wiki/Mike_Horn
141;it;Quando ha ricevuto Mike Horn il premio Laureus come miglior atleta alternativo dell'anno ?;2001;2003;2005;2007;Expert;Da solo per 18 mesi, Mike Horn conoscerà ogni tipo di avventura con Latitude Zero, il suo tour mondiale all'equatore.;https://it.wikipedia.org/wiki/Laureus_World_Sports_Awards
142;it;Quale picco in Himalaya ha raggiunto Mike Horn nel 2014 ?;Makalu;Manaslu;Annapurna;K2;Expert;Il Makalu è un picco himalayano che culmina a 8.485 metri sul livello del mare, al confine tra Tibet, Cina e Nepal.;https://it.wikipedia.org/wiki/Makalu
143;it;In quale sport il padre di Mike Horn ha fatto carriera ?;Rugby;Calcio;Tennis;Golf;Expert;Dopo aver insegnato sport e giocare a rugby, suo padre morì all'età di quarantadue anni quando Mike aveva diciotto anni.;https://it.wikipedia.org/wiki/Mike_Horn
144;it;Qual era il grado di Mike Horn nelle forze speciali sudafricane ?;Tenente;Capitano;Sergente;Generale;Expert;Tornando alla vita civile, si è laureato nel campo della scienza del movimento umano presso l'Università di Stellenbosch.;https://it.wikipedia.org/wiki/Mike_Horn
145;it;In quale paese Mike Horn ha creato il No Limit Activity Activity Centre ?;Svizzera;Canada;Finlandia;Norvegia;Expert;Allo stesso tempo (1995), Mike Horn divenne un esperto per la formazione delle guide alpine svizzere.;https://it.wikipedia.org/wiki/Mike_Horn
146;it;Su quale monarca Mike Horn ha battuto un record mondiale ?;Mari Cha III;Paul-Ricard;Shamrock;Arcobaleno;Expert;Mike Horn è entrato a far parte dell'equipaggio monoscafo di 45 metri nel 1997, che ha battuto il record mondiale di traversate dell'Atlantico.;https://it.wikipedia.org/wiki/Mike_Horn
147;it;In quale progetto Mike Horn ha combattuto gli stereotipi associati agli squali ?;Progetto Shark;Apice;Charc;Alettoni;Expert;Questo programma ha anche lo scopo di aumentare la consapevolezza dei problemi che affliggono gli oceani in tutto il mondo.;https://it.wikipedia.org/wiki/Mike_Horn
148;it;Con quale esploratore norvegese Mike Horn è andato al Polo Nord nel 2006 ?;Borge Ousland;Olav Bjaaland;Corno di Gunnar;Otto Sverdrup;Expert;Il 23 marzo 2006, Borge Ousland e Mike Horn sono stati i primi a raggiungere il Polo Nord durante la notte polare.;
149;it;Quale profondo canyon di padre Mike Horn discese in hydrospeed ?;Colca;Apurimac;Cotahuasi;Manseriche;Expert;In fondo al canyon (oltre 1 000 metri di degradato con Cabanaconde), il villaggio di Sangalle funge da rifugio per gli escursionisti.;
150;it;In quale libro Mike Horn ha detto: Ognuno crea le condizioni della propria libertà ?;Gratuito!;Obiettivo del Polo Nord;Estremo Nord;Latitudine zero;Expert;Da oltre trent'anni consegna messaggi umanisti in cui mostra tutta la forza dei suoi valori e della sua mente.;https://it.wikipedia.org/wiki/Mike_Horn
151;nl;In welke van deze programma's vergezelde Mike Horn iemand in de wildernis ?;In de vrije staat;Express Express;Nieuwe ster;X-factor;Newbie;Dit is de Franse bewerking van de Amerikaanse Running Wild met Bear Grylls, uitgezonden op NBC sinds 2014.;
152;nl;Hoe werd de vrouw van Mike Horn genoemd, ontmoet in 1990 en nu overleden ?;Cathy;Marie;Sophie;Sandra;Newbie;Ze is geboren in Nieuw-Zeeland, een verpleegster door haar te trainen. Cathy ontmoette haar toekomstige minnaar in een Chateau-d'Oex-café in 1990.;
153;nl;Welke naam gaf Mike Horn aan zijn wereldtournee door de ecuador ?;Latitude Zero;Ground Zero;Cape Zero;Land Zero;Newbie;Op basis van een idee van Mick Regnier reist Mike Horn meer dan 40.000 km van juni 1999 tot oktober 2000 zonder gemotoriseerd vervoer.;
154;nl;In welke expeditie reisde Mike Horn de wereld rond door de poolcirkel ?;Arktos;Vrij om te rennen;Fabuloso;Taris;Newbie;Tijdens een voorlopige expeditie om de Noordpool te bereiken, moest Mike Horn vanwege bevriezing aan zijn handen opgeven.;
155;nl;Met welke beroemdheid Mike Horn heeft hij de jungle van Sri Lanka afgereisd ?;Mr Pokora;Michaël Youn;Shy'm;Laure Manaudou;Newbie;Vier dagen lang moesten ze jagen, vissen en provisorische schuilplaatsen bouwen om de afwezigheid van enig mensenleven te compenseren.;
156;nl;Welk docu-avontuur presenteert Mike Horn sinds 2015 op M6 ?;The Island;Dropped;Express Express;Koh-Lanta;Newbie;Een groep individuen moet proberen te overleven zonder hulp op een onbewoond eiland gedurende 28 dagen met slechts één regel: overleven.;
157;nl;Hoeveel jaar duurde de Pangea-expeditie onder leiding van Mike Horn ?;4 jaar;3 jaar;2 jaar;5 jaar;Newbie;Van 2008 tot 2012 reisde de Pangea-expeditie de hele wereld over met honderden jongeren van 15 tot 20 jaar die elkaar opvolgden.;
158;nl;Met welke beroemdheid Mike Horn heeft hij de woestijn van Namibi ? doorkruist ?;Michaël Youn;Mr Pokora;Laure Manaudou;Shy'm;Newbie;Op 28 juni 2016 werd de uitzending in de regio Kaokoland door drie miljoen kijkers op M6 bekeken.;
159;nl;Hoeveel nummers van de wilde staat heeft Mike Horn gevonden voordat hij besloot te stoppen ?;Acht;Zes;Vier;Tien;Newbie;Michaël Youn, M. Pokora, Laure Manaudou, Ch. Dechavanne, Shy'm, Adriana Karembeu, Black M en Franck Gastambide zullen worden gekozen.;
160;nl;Als het niet wordt verzonden, in welk land woont ontdekkingsreiziger-avonturier Mike Horn dan ?;Zwitserland;Frankrijk;Canada;India;Newbie;Mike Horn, wiens echte naam Michael Horn is, werd geboren op 16 juli 1966 in Johannesburg, Zuid-Afrika.;
161;nl;Welke van deze activiteiten heeft Mike Horn niet uitgevoerd ?;Pianist;Houthakker;Barman;Harvester;Bevestigd;Aangekomen in Zwitserland in 1990 door de vlucht Johannesburg-Zürich, de eerste keren waren moeilijk en hij overleefde klusjes.;
162;nl;Hoe heet de eerste dochter van ontdekkingsreiziger Mike Horn ?;Annika;Jessica;Francesca;Tatiana;Bevestigd;Jessica, de tweede dochter van Mike en Cathy (die in 2015 aan borstkanker zal bezwijken), wordt het jaar daarop geboren.;
163;nl;In welk land begon Mike Horn zijn avonturen in 1991 ?;Pere;Colombia;Bolivia;Brazilië;Bevestigd;Zijn eerste contact met avontuur vond plaats in 1991 in de Peruviaanse Andes in raften en paragliden.;
164;nl;In hoeveel dagen kruiste Mike Horn Groenland ?;15 dagen;30 dagen;45 dagen;60 dagen;Bevestigd;De 808-daagse expeditie resulteerde in een film, Arktos: The Inside Journey of Mike Horn, geregisseerd en geproduceerd door Raphael Blanc.;
165;nl;Welke 35 meter lange aluminium zeilboot heeft Mike Horn gebouwd ?;Pangaea;Arktos;Namib;Makalu;Bevestigd;Gebouwd in Brazilië, reist Mike Horn met de Pangea de wereld rond op alle vijf continenten zonder enige vorm van gemotoriseerd transport.;
166;nl;Wat heeft Mike Horn besloten om te verkennen in 2016 ?;Namib;Gobero;Kaouar;Nubia;Bevestigd;Op 8 mei 2016 begint hij zijn Pole2Pole expeditie vanuit Monaco. Eenmaal veilig aangekomen, gaat hij de Namib verkennen.;https://nl.wikipedia.org/wiki/Namibwoestijn
167;nl;In hoeveel dagen kruiste Mike Horn Antarctica solo ?;57 dagen;47 dagen;37 dagen;67 dagen;Bevestigd;Het is zonder motor en alleen dat Mike Horn bijna 5100 kilometer heeft afgelegd om volledig Antarctisch over te steken.;
168;nl;Welk eiland van het grote noorden van het eiland Mike Horn is met zijn gezin overgestoken ?;Bylot;Hans;Cameron;Matty;Bevestigd;Sinds 1925 heeft Canada een deel van het Arctische gebied opgeëist tussen 60 ° O en 141 ° W lenglengte, dat zich uitstrekt tot aan de Noordpool.;
169;nl;Hoe heet ook Gasherbrum I, gegraveerd door Mike Horn in 2007 ?;K5;K6;K7;K2;Bevestigd;Gasherbrum I, ook bekend als K5 of Hidden Peak, is de elfde hoogste berg ter wereld.;https://nl.wikipedia.org/wiki/Gasherbrum_I
170;nl;Wie heeft Four Eight Duizenden gemaakt op Mike Horn's Himalaya-expeditie ?;David Ribeiro;Raphaël Blanc;Drew Brees;Jean Buhler;Bevestigd;Deze film, geregisseerd door David Ribeiro (onder meer bekend van de film The Pink City), werd geproduceerd door On Air Productions.;
171;nl;Wanneer ontving Mike Horn de Laureus Award voor beste alternatieve sportman van het jaar ?;2001;2003;2005;2007;Expert;Alleen al 18 maanden beleeft Mike Horn allerlei omzwervingen met Latitude Zéros, zijn wereldtournee door de ecuador.;https://nl.wikipedia.org/wiki/Laureus_World_Sports_Awards
172;nl;Welke piek in de Himalaya bereikte Mike Horn in 2014 ?;Makalu;Manaslu;Annapurna;K2;Expert;Makalu is een Himalaya-piek met als hoogtepunt 8.485 meter boven de zeespiegel, op de grens tussen Tibet, China en Nepal.;https://nl.wikipedia.org/wiki/Makalu
173;nl;In welke sport heeft de vader van Mike Horn carriëre gemaakt ?;Rugby;Voetbal;Tennis;Golf;Expert;Na het geven van sport en het spelen van rugby stierf zijn vader op tweeënveertigjarige leeftijd toen Mike achttien was.;
174;nl;Wat was de rang van Mike Horn in de Zuid-Afrikaanse Special Forces ?;Luitenant;Captain;Sergeant;Algemeen;Expert;Terugkerend naar het burgerleven studeerde hij af op het gebied van Human Movement Science aan de Universiteit van Stellenbosch.;
175;nl;In welk land heeft Mike Horn het No Limits Outdoor Activity Centre opgericht ?;Zwitserland;Canada;Finland;Noorwegen;Expert;Tegelijkertijd (1995) werd Mike Horn een expert in het trainen van Zwitserse berggidsen.;
176;nl;Op welke monohull sloeg Mike Horn een wereldrecord ?;Mari Cha III;Paul-Ricard;Shamrock;Rainbow;Expert;Mike Horn vervoegde de 45-meter monohull-crew in 1997, die het wereldrecord over de Atlantische oversteek brak.;
177;nl;In welk project vecht Mike Horn tegen de stereotypen die geassocieerd worden met haaien ?;Shark Project;Apex;Charc;Ailerons;Expert;Dit programma heeft ook tot doel mensen bewust te maken van de problemen waarmee de oceanen wereldwijd worden geconfronteerd.;
178;nl;Met welke Noorse ontdekkingsreiziger Mike Horn ging hij in 2006 naar de Noordpool ?;Borge Ousland;Olav Bjaaland;Gunnar Horn;Otto Sverdrup;Expert;Op 23 maart 2006 zijn Borge Ousland en Mike Horn de eerste mensen die de Noordpool bereikten tijdens de poolnacht.;
179;nl;Welke diepe kloof van vader Mike Horn daalde af in hydrospeed ?;Colca;Apurimac;Cotahuasi;Manseriche;Expert;Aan de voet van de kloof (meer dan 1 000 meter afgebroken met Cabanaconde), is het dorp Sangalle een toevluchtsoord voor trekkers.;https://nl.wikipedia.org/wiki/Colca_Canyon
180;nl;In welk boek zei Mike Horn: Iedereen schept de voorwaarden voor zijn eigen vrijheid ?;Gratis!;Noordpooldoelstelling;Far North;Latitude Zero;Expert;Al meer dan dertig jaar brengt hij humanistische boodschappen tot stand waarin hij alle kracht toont van zijn waarden en zijn geest.;
