1;fr;Combien de départements compte la Bretagne, à l'extrémité ouest de la France ?;Quatre;Trois;Deux;Cinq;Débutant;La Bretagne est située entre la Manche au nord, la mer Celtique à l'ouest et le golfe de Gascogne au sud.;https://fr.wikipedia.org/wiki/Bretagne
20;es;¿Qué pueblo bretón recibe el sobrenombre de La ciudad de los pintores ?;Pont-Aven;Concarneau;Válvulas;Carnac;Confirmé;Pont-Aven fue una vez una ciudad bulliciosa: en 1900, había 40 hoteles, posadas y cafés.;https://es.wikipedia.org/wiki/Pont-Aven
21;es;Para un bretón, ¿qué representa Gwenn ha Du, símbolo de su región ?;Bandera;Pastel;Castillo;Barco;Expert;Todavía se utilizan otras banderas para representar esta región.;https://es.wikipedia.org/wiki/Bandera_de_Bretaña
22;es;En Bretaña, ¿qué se puede contemplar contemplando la Table des Marchand ?;Dolmen;Tabla;Castillo fortificado;Estatua;Expert;Propiedad del Estado, el dolmen está clasificado como monumento histórico desde 1889.;https://es.wikipedia.org/wiki/Table_des_Marchand
23;es;¿En qué ciudad se puede admirar el castillo de los duques de Bretaña ?;Nantes;Morlaix;Quimper;Lorient;Expert;Propiedad de la ciudad de Nantes en 1915, el castillo se ha utilizado para turismo y museos desde 1924.;
24;es;¿Qué escritor fue enterrado frente al mar en la roca del gran Bé, en Saint-Malo ?;Chateaubriand;Balzac;Rousseau;Montesquieu;Expert;Chateaubriand es considerado uno de los precursores del romanticismo francés.;
25;es;¿Por qué cultura es famosa la ciudad de Paimpol ?;Frijol seco;Uva blanca;Apple;Amarillo cereza;Expert;Construido alrededor de sus cuencas, Paimpol es uno de los principales puertos pesqueros y deportivos con vistas al Canal de la Mancha.;https://es.wikipedia.org/wiki/Paimpol
26;es;¿En qué municipio de Francia se encuentra el monumento megalítico de La Roche-aux-Fées ?;Essé;Retiers;Pont-Aven;Sainte-Colombe;Expert;Su nombre proviene de una leyenda que afirma que las piedras fueron traídas por hadas.;
27;es;¿Cuál es la ciudad más importante y turística de Belle-Île-en-Mer ?;El palacio;Sauzon;Bangor;Essé;Expert;Belle-Île es una meseta de origen volcánico formada principalmente por esquisto descompuesto.;https://es.wikipedia.org/wiki/Le_Palais
28;es;¿Por qué especialidad culinaria es conocida la ciudad de Guémené-sur-Scorff ?;Andouille;Salchicha;Morcilla;Frijol seco;Expert;Guémené andouille es una charcutería hecha de carnes de cerdo ensartadas una encima de otra para formar una andouille.;
29;es;¿En qué ciudad de Bretaña se encuentra la base de submarinos Keroman ?;Lorient;Nantes;Saint-Malo;Landerneau;Expert;Desde finales de la década de 1990, el sitio se ha convertido en un centro náutico especializado en navegación y regatas en alta mar.;https://es.wikipedia.org/wiki/Base_de_submarinos_de_Lorient
30;es;¿Qué obra maestra de la arquitectura renacentista alberga la ciudad de Pontivy ?;Castillo;Iglesia;Granja;Mill;Expert;El castillo de Pontivy es el lugar de la declaración de independencia bretona de 1940.;
1;it;Quanti dipartimenti ci sono in Bretagna, all'estremità occidentale della Francia ?;Quattro;Tre;Due;Cinque;Débutant;La Bretagna si trova tra il Canale della Manica a nord, il Mar Celtico a ovest e il Golfo di Biscaglia a sud.;
2;it;Come si dice Bretagna in bretone, una lingua parlata da 200.000 persone in Bretagna ?;Breizh;Kerne;Gomz;Fenoz;Débutant;La pratica tradizionale del bretone è concentrata principalmente nella parte occidentale della penisola.;https://it.wikipedia.org/wiki/Lingua bretone
3;it;Quale città bretone è nota per i suoi allineamenti di diverse migliaia di menhir ?;Carnac;Brest;Rumengol;Lorient;Débutant;Questo eccezionale sito megalitico è costituito da file di menhir, dolmen e vicoli coperti.;https://it.wikipedia.org/wiki/Allineamenti_di_Carnac
4;it;Quale città bretone ha come abitanti briochine e briochine ?;Saint-Brieuc;Brest;Bruz;Betton;Débutant;Prefettura di Côtes-d'Armor, Saint-Brieuc è anche la città più popolosa.;https://it.wikipedia.org/wiki/Saint-Brieuc
5;it;Quale simbolo celtico a tre punte è diventato molto popolare in Bretagna ?;Triskelion;Freccia;Cardo;Clessidra;Débutant;Il triskelion è considerato una caratteristica importante dell'arte celtica durante il tempo del Tene.;
6;it;Che tipo di musica si celebra ogni anno a Lorient ?;Celtico;Classici;Religiosi;Cubani;Débutant;Il Festival Interceltico di Lorient ha le sue origini nell'ospitare nel 1971 un concorso di bagadou.;https://it.wikipedia.org/wiki/Festival_interceltico_di_Lorient
7;it;Quale regata velica è molto spesso associata al porto di Saint-Malo ?;Route du Rhum;Spinnaker Dauphine;Sdraio inglese;Vendée Globe;Débutant;Il record per la traversata è detenuto dal 2014 da Loïck Peyron sul Maxi Solo BP VII.;https://it.wikipedia.org/wiki/Route_du_Rhum
8;it;Qual è la prefettura del Finistère, un dipartimento situato nella regione della Bretagna ?;Quimper;Brest;Valvole;Nantes;Débutant;Finistère è stato creato nel 1790 come la maggior parte dei dipartimenti francesi.;
9;it;Quante strisce bianche e nere possono esserci sulla bandiera bretone ?;Nuovo;Seven;Cinque;Tre;Débutant;Una sezione superiore bianca (lato paranco) è punteggiata da una moltitudine di punti di ermellino.;https://it.wikipedia.org/wiki/Bandiera_bretone
10;it;Da quale sostanza viene prodotto il chouchen, vicino all'idromele ?;Miele;Latte;Foie gras;Sciroppo di menta;Débutant;In passato, il chouchen veniva prodotto in particolare dal miele di grano saraceno, un tempo molto presente in Bretagna.;
11;it;In Alta Bretagna, cosa designa gallo, che è oggetto di studi universitari ?;Una lingua;Un dessert;Un simbolo;Un uccello;Confirmé;A differenza di Breton, Gallo non ha una lunga tradizione di difesa e protezione.;https://it.wikipedia.org/wiki/Dialetto gallo
12;it;Quale festival si svolge ogni anno nella città di Carhaix-Plouguer, nel Finistère ?;Vecchi aratri;Europavox;Musicalarue;Rocklang;Confirmé;Questo festival annuale dura quattro giorni e inizia a metà luglio nella città di Carhaix-Plouguer.;
13;it;In quale dipartimento francese si trova il faro dell'Île Vierge ?;Finistère;Morbihan;Côtes-d'Armor;Île et Vilaine;Confirmé;Questo faro è stato classificato come monumento storico dal 23 maggio 2011.;
14;it;Quale città è la capitale tradizionale della Cornovaglia ?;Quimper;Lorient;Morlaix;Saint-Malo;Confirmé;Secondo uno studio del 2005, Quimper si è classificata al 22 ° posto tra le città francesi dove la vita era bella.;https://it.wikipedia.org/wiki/Quimper
15;it;In quale città della Bretagna si trova il secondo porto militare francese ?;Brest;Valvole;Nantes;Quimper;Confirmé;L'arsenale di Brest è un insieme di installazioni militari e navali situate nel fiume Penfeld, a Brest, nel Finistère.;https://it.wikipedia.org/wiki/Base_navale_di_Brest
16;it;In quale città della Bretagna si può ammirare la cattedrale di Saint-Pierre-et-Saint-Paul ?;Nantes;Lorient;Brest;Saint-Brieuc;Confirmé;Si possono ammirare la tomba e le figure sdraiate del duca Francesco II di Bretagna e di sua moglie Marguerite de Foix.;
17;it;Qual era il vecchio nome del dipartimento della Côtes-d'Armor ?;Côtes-du-Nord;Costine gratis;Costolette tritate;Côtes du Roi;Confirmé;La Côtes-d'Armor confina con il Finistère a ovest, il Morbihan a sud e Ille-et-Vilaine a est.;
18;it;Quale famoso navigatore ed esploratore francese nacque a Saint-Malo nel 1491 ?;Jacques Cartier;Albert Falco;Jean Dugain;Charles Levasseur;Confirmé;Un viale e una stazione della metropolitana a Rennes portano il nome di Jacques Cartier, così come un liceo pubblico a Saint-Malo.;https://it.wikipedia.org/wiki/Jacques_Cartier
19;it;Cosa mangerete quando comprerete uno scoiattolo di Rennes in un mercato bretone ?;Melone;Salsiccia;Sandwich;Candy;Confirmé;È caratterizzato da una piccola pezzatura del frutto, un colore grigioverde e un sapore molto dolce.;
20;it;Quale città bretone è soprannominata La città dei pittori ?;Pont-Aven;Concarneau;Valvole;Carnac;Confirmé;Pont-Aven era una volta una vivace città: nel 1900 c'erano 40 hotel, locande e caffè.;https://it.wikipedia.org/wiki/Pont-Aven
21;it;Per un bretone cosa rappresenta Gwenn ha Du, simbolo della sua regione ?;Bandiera;Torta;Castello;Barca;Expert;Altre bandiere sono ancora utilizzate oggi per rappresentare questa regione.;https://it.wikipedia.org/wiki/Bandiera_bretone
22;it;In Bretagna, cosa puoi contemplare guardando la Table des Marchand ?;Dolmen;Tabella;Castello fortificato;Statua;Expert;Proprietà dello Stato, il dolmen è classificato monumento storico dal 1889.;https://it.wikipedia.org/wiki/Table_des_Marchands
23;it;In quale città si può ammirare il castello dei Duchi di Bretagna ?;Nantes;Morlaix;Quimper;Lorient;Expert;Di proprietà della città di Nantes nel 1915, il castello è stato utilizzato per turismo e musei dal 1924.;
24;it;Quale scrittore fu sepolto di fronte al mare sulla roccia del grande Bé, a Saint-Malo ?;Chateaubriand;Balzac;Rousseau;Montesquieu;Expert;Chateaubriand è considerato uno dei precursori del romanticismo francese.;
25;it;Per quale cultura è famosa la città di Paimpol ?;Fagiolo secco;Uva bianca;Apple;Giallo ciliegia;Expert;Costruito attorno ai suoi bacini, Paimpol è uno dei principali porti di pesca e marina affacciati sul Canale della Manica.;https://it.wikipedia.org/wiki/Paimpol
26;it;In quale comune della Francia si trova il monumento megalitico La Roche-aux-Fées ?;Essé;Retiers;Pont-Aven;Sainte-Colombe;Expert;Il suo nome deriva da una leggenda secondo la quale le pietre furono portate dalle fate.;
27;it;Qual è la città più importante e più turistica di Belle-Île-en-Mer ?;Il Palazzo;Sauzon;Bangor;Essé;Expert;Belle-Île è un altopiano di origine vulcanica costituito principalmente da scisti decomposti.;https://it.wikipedia.org/wiki/Le_Palais
28;it;Per quale specialità culinaria è nota la città di Guémené-sur-Scorff ?;Andouille;Salsiccia;Salsiccia di sangue;Fagiolo secco;Expert;Guémené andouille è un salume a base di carni di maiale infilate una sull'altra a formare un'andouille.;
29;it;In quale città della Bretagna si trova la base dei sottomarini Keroman ?;Lorient;Nantes;Saint-Malo;Landerneau;Expert;Dalla fine degli anni '90 il sito è stato trasformato in un centro nautico specializzato in nautica da diporto e regate d'altura.;https://it.wikipedia.org/wiki/Base_sottomarina_di_Lorient
30;it;Quale capolavoro architettonico rinascimentale ospita la città di Pontivy ?;Castello;Chiesa;Fattoria;Mill;Expert;Il castello di Pontivy è il sito della dichiarazione d'indipendenza bretone del 1940.;
1;nl;Hoeveel departementen zijn er in Bretagne, aan de westkant van Frankrijk ?;Vier;Drie;Twee;Vijf;Débutant;Bretagne ligt tussen het Engelse Kanaal in het noorden, de Keltische Zee in het westen en de Golf van Biskaje in het zuiden.;https://nl.wikipedia.org/wiki/Bretagne (schiereiland)
2;nl;Hoe zeg je Bretagne in het Bretons, een taal die in Bretagne door 200.000 mensen wordt gesproken ?;Breizh;Kerne;Gomz;Fenoz;Débutant;De traditionele praktijk van Bretons is voornamelijk geconcentreerd in het westen van het schiereiland.;https://nl.wikipedia.org/wiki/Bretons (taal)
3;nl;Welke Bretonse stad staat bekend om zijn uitlijning van enkele duizenden menhirs ?;Carnac;Brest;Rumengol;Lorient;Débutant;Deze uitzonderlijke megalithische site bestaat uit menhirs, dolmens en overdekte steegjes.;https://nl.wikipedia.org/wiki/Megalieten_van_Carnac
4;nl;Welke Bretonse stad heeft briochins en briochines als inwoners ?;Saint-Brieuc;Brest;Bruz;Betton;Débutant;Saint-Brieuc, de prefectuur Côtes-d'Armor, is ook de meest bevolkte stad.;https://nl.wikipedia.org/wiki/Saint-Brieuc
5;nl;Welk driepuntig Keltisch symbool is erg populair geworden in Bretagne ?;Triskelion;Pijl;Distel;Zandloper;Débutant;Het triskelion wordt beschouwd als een belangrijk kenmerk van de Keltische kunst in de tijd van de Tene.;
6;nl;Welke soorten muziek worden er elk jaar in Lorient gevierd ?;Keltisch;Klassiekers;Religieus;Cubanen;Débutant;Het Lorient Interceltic Festival vindt zijn oorsprong in de hosting in 1971 van een bagadou-wedstrijd.;
7;nl;Welke zeilrace wordt heel vaak geassocieerd met de haven van Saint-Malo ?;Route du Rhum;Spinnaker Dauphine;Engelse ligstoel;Vendée Globe;Débutant;Het record voor de overtocht wordt sinds 2014 gehouden door Loïck Peyron op de Maxi Solo BP VII.;https://nl.wikipedia.org/wiki/Route_du_Rhum
8;nl;Wat is de prefectuur van Finistère, een departement in de regio Bretagne ?;Quimper;Brest;Kleppen;Nantes;Débutant;Finistère werd in 1790 opgericht zoals de meeste Franse departementen.;
9;nl;Hoeveel zwart-witte strepen mogen er op de Bretonse vlag zijn ?;Nieuw;Zeven;Vijf;Drie;Débutant;Een wit bovendeel (takelzijde) is bezaaid met een veelvoud aan hermelijnspikkels.;https://nl.wikipedia.org/wiki/Vlag_van_Bretagne
10;nl;Van welke substantie wordt chouchen gemaakt, dicht bij mede ?;Honing;Melk;Ganzenlever;Muntsiroop;Débutant;In het verleden werd chouchen vooral gemaakt van boekweithoning, ooit heel aanwezig in Bretagne.;
11;nl;Wat duidt gallo in Boven-Bretagne aan, dat onderwerp is van universitaire studies ?;Een taal;Een toetje;Een symbool;Een vogel;Confirmé;In tegenstelling tot Breton heeft Gallo geen lange traditie van verdediging en bescherming.;https://nl.wikipedia.org/wiki/Gallo (streektaal)
12;nl;Welk festival vindt elk jaar plaats in de stad Carhaix-Plouguer, in Finistère ?;Oude ploegen;Europavox;Musicalarue;Rocklang;Confirmé;Dit jaarlijkse festival duurt vier dagen en begint half juli in de stad Carhaix-Plouguer.;
13;nl;In welk Franse departement bevindt zich de vuurtoren van Île Vierge ?;Finistère;Morbihan;Côtes-d'Armor;Île et Vilaine;Confirmé;Deze vuurtoren is sinds 23 mei 2011 geclassificeerd als historisch monument.;
14;nl;Welke stad is de traditionele hoofdstad van Cornwall ?;Quimper;Lorient;Morlaix;Saint-Malo;Confirmé;Volgens een onderzoek dat in 2005 werd uitgevoerd, stond Quimper op de 22e plaats van de Franse steden waar het goed toeven was.;https://nl.wikipedia.org/wiki/Quimper
15;nl;In welke stad van Bretagne ligt de tweede Franse militaire haven ?;Brest;Kleppen;Nantes;Quimper;Confirmé;Het arsenaal van Brest is een reeks militaire en marine-installaties in de rivier de Penfeld, in Brest, in Finistère.;
16;nl;In welke stad van Bretagne kun je de kathedraal Saint-Pierre-et-Saint-Paul bewonderen ?;Nantes;Lorient;Brest;Saint-Brieuc;Confirmé;U kunt het graf en de liggende figuren van hertog François II van Bretagne en zijn vrouw Marguerite de Foix bewonderen.;
17;nl;Wat was de oude naam van het departement Côtes-d'Armor ?;Côtes-du-Nord;Gratis ribben;Gehakte ribben;Côtes du Roi;Confirmé;De Côtes-d'Armor grenst in het westen aan Finistère, in het zuiden aan Morbihan en in het oosten aan Ille-et-Vilaine.;
18;nl;Welke beroemde Franse zeevaarder en ontdekkingsreiziger werd in 1491 in Saint-Malo geboren ?;Jacques Cartier;Albert Falco;Jean Dugain;Charles Levasseur;Confirmé;Een boulevard en een metrostation in Rennes dragen de naam van Jacques Cartier, evenals een openbare middelbare school in Saint-Malo.;https://nl.wikipedia.org/wiki/Jacques_Cartier
19;nl;Wat eet je als je een Rennes-eekhoorn koopt op een Bretonse markt ?;Meloen;Worst;Broodje;Snoep;Confirmé;Het kenmerkt zich door een kleine vruchtmaat, een grijsgroene kleur en een zeer zoete smaak.;
20;nl;Welke Bretonse stad heeft de bijnaam The City of Painters ?;Pont-Aven;Concarneau;Kleppen;Carnac;Confirmé;Pont-Aven was ooit een bruisende stad: in 1900 waren er 40 hotels, herbergen en cafés.;https://nl.wikipedia.org/wiki/Pont-Aven
21;nl;Wat vertegenwoordigt Gwenn ha Du, het symbool van zijn regio, voor een Bretonse ?;Vlag;Taart;Kasteel;Boot;Expert;Andere vlaggen worden nog steeds gebruikt om deze regio te vertegenwoordigen.;https://nl.wikipedia.org/wiki/Vlag_van_Bretagne
22;nl;Waar kun je in Bretagne aan denken terwijl je naar de Table des Marchand kijkt ?;Hunebed;Tafel;Versterkt kasteel;Standbeeld;Expert;Het hunebed is eigendom van de staat en is sinds 1889 geclassificeerd als historisch monument.;https://nl.wikipedia.org/wiki/Table_des_Marchand
23;nl;In welke stad kun je het kasteel van de hertogen van Bretagne bewonderen ?;Nantes;Morlaix;Quimper;Lorient;Expert;Het kasteel was in 1915 eigendom van de stad Nantes en wordt sinds 1924 gebruikt voor toerisme en musea.;
24;nl;Welke schrijver werd met uitzicht op zee begraven op de rots van de grote Bé, in Saint-Malo ?;Chateaubriand;Balzac;Rousseau;Montesquieu;Expert;Chateaubriand wordt beschouwd als een van de voorlopers van de Franse romantiek.;
25;nl;Om welke cultuur is de stad Paimpol beroemd ?;Droge boon;Witte druif;Appel;Kersengeel;Expert;Paimpol is gebouwd rond zijn bassins en is een van de belangrijkste vissers- en jachthavens met uitzicht op het Engelse Kanaal.;https://nl.wikipedia.org/wiki/Paimpol
26;nl;In welke gemeente van Frankrijk bevindt zich het megalithische monument La Roche-aux-Fées ?;Essé;Retiers;Pont-Aven;Sainte-Colombe;Expert;De naam komt van een legende die beweert dat de stenen door feeën zijn meegebracht.;
27;nl;Wat is de belangrijkste en meest toeristische stad Belle-Île-en-Mer ?;Het paleis;Sauzon;Bangor;Essé;Expert;Belle-Île is een plateau van vulkanische oorsprong dat voornamelijk bestaat uit afgebroken schalie.;https://nl.wikipedia.org/wiki/Le_Palais
28;nl;Om welke culinaire specialiteit staat de stad Guémené-sur-Scorff bekend ?;Andouille;Worst;Bloedworst;Droge boon;Expert;Guémené andouille is een charcuterie gemaakt van varkensvlees dat op elkaar is geregen om een andouille te vormen.;
29;nl;In welke stad in Bretagne bevindt zich de onderzeebootbasis Keroman ?;Lorient;Nantes;Saint-Malo;Landerneau;Expert;Sinds het einde van de jaren negentig is de site omgebouwd tot een nautisch centrum gespecialiseerd in zeilen en offshore racen.;https://nl.wikipedia.org/wiki/Onderzeebootbasis_Lorient
30;nl;Welk architectonisch meesterwerk uit de Renaissance huisvest de stad Pontivy ?;Kasteel;Kerk;Boerderij;Molen;Expert;Het kasteel van Pontivy is de plaats van de Bretonse onafhankelijkheidsverklaring van 1940.;
