1;fr;L'humoriste Florence Foresti est née en 1973 dans une famille de quelle origine ?;Italienne;Espagnole;Allemande;Grecque;Débutant;Son père est chef d'entreprise d'une société de maintenance industrielle et sa mère est employée de bureau.;https://fr.wikipedia.org/wiki/Florence_Foresti
11;es;¿Qué trío formó con Céline Iannucci y Cécile Giroud ?;Modelos Les Taupes;Los 3 Jeanne;Los Luthiers;Los Snuls;Confirmé;El trío se destacó y Florence Foresti fue descubierta por Chris Loung, entonces autor, productor ejecutivo y director artístico.;
12;es;¿En qué obra comparte cartel con Philippe Elno ?;« L'Abribus »;« La crèche »;« Hep Taxi! »;« Barbecue »;Confirmé;Interpreta a una famosa actriz, destrozada en medio del campo y tropezando con un hombre que no la reconoce.;https://es.wikipedia.org/wiki/Florence_Foresti
13;es;¿En qué película comparte cartel con Jamel Debbouze ?;« Hollywoo »;« Human Zoo »;« Hold-up »;« Le Hérisson »;Confirmé;La película, a pesar de los cabezas de cartel populares y una Florence Foresti rentable, se estrenó a finales de 2011 y experimentó un fracaso crítico.;
14;es;¿A qué productora de televisión Florence Foresti ha parodiado a menudo ?;Catherine Barma;Maritie Carpentier;Catherine Terzieff;Michèle Manceaux;Confirmé;De 2011 a 2014, Catherine Barma fue conocida como miembro del jurado del programa de televisión « On n'demande que en rire ».;
15;es;¿En qué juego presentado por Alain Chabat era candidata ?;« Burger Quiz »;« Taxi Cash »;« Qui chante juste »;« Jeux sans enjeu »;Confirmé;La audiencia de entretenimiento fluctuó durante la primera temporada entre 950.000 y 1,5 millones de espectadores.;
16;es;¿En qué programa interpretó a Kim en la « Academia de Berna » ?;« 20h10 pétantes »;« Groland »;« La Matinale »;« Un autre midi »;Confirmé;Stéphane Bern habla con tres invitados sobre sus novedades mientras Ariel Wizman las comenta con humor.;
17;es;¿Con quién estrenó « Panic in the Headset » ?;Frédéric Lopez;Yves Lecoq;Jean-Luc Lemoine;William Leymergie;Confirmé;A pesar de que el público considera satisfactorio por parte del presentador, Frédéric López detendrá el programa por falta de recursos suficientes.;
18;es;¿En qué comedia Eric Lavaine interpreta a Olivia ?;« Barbecue »;« Poltergay »;« Incognito »;« Bienvenue à bord »;Confirmé;Franck Dubosc interpreta a Baptiste, esposo de Olivia, pero separado de ella y de Florence Foresti Olivia, esposa de Baptiste, pero separada de ella.;
19;es;¿En qué película animada le presta su voz a Chloe ?;« Comme des bêtes »;« Tous en scène »;« Les Minions »;« Le Lorax »;Confirmé;La película generó críticas medias tendientes a lo positivo, siendo las más generosas las de Rotten Tomatoes.;
20;es;¿En qué miniserie ha aparecido Florence Foresti ?;« Bref »;« Aurore »;« Falco »;« Cannabis »;Confirmé;Está en un episodio emitido en marzo de 2012, titulado « Bref. Hay gente que me fastidia » que hemos visto a Florence Foresti.;https://es.wikipedia.org/wiki/Florence_Foresti
21;es;¿En qué ciudad pasó buena parte de su infancia ?;Brignais;Pithiviers;Cholet;Sisteron;Expert;Fui una niña sin incidentes hasta los 8 años, luego me convertí en un marimacho, un líder de pandillas.;https://es.wikipedia.org/wiki/Florence_Foresti
22;es;¿Cuál es el primer nombre de la única hermana de Florence Foresti ?;Claire;Sophie;Brigitte;Marie;Expert;La más joven de una familia de dos hijos, su hermana mayor, Claire Foresti, nacida en 1971, es responsable de una sala de masajes.;https://es.wikipedia.org/wiki/Florence_Foresti
23;es;¿En qué programa de televisión hizo su pasantía final ?;« Thalassa »;« Planète insolite »;« Ushuaïa Nature »;« Vu sur Terre »;Expert;Después de aprobar una opción de bachillerato literario en inglés en el Lycée de Saint-Just en Lyon, ingresó en una escuela de cine y video.;
24;es;¿Por qué tuvo que retrasar su gira de 2007 en Dijon ?;Apendicitis;Brazo roto;Pie fracturado;Paperas;Expert;Luego, el público se entera de que está embarazada de tres meses y el comediante anuncia que dejará de aparecer en televisión.;https://es.wikipedia.org/wiki/Florence_Foresti
25;es;¿Qué humorista fue el primer marido de Florence Foresti ?;Jérôme Daran;Gerald Dahan;Arnaud Ducret;Karim Duval;Expert;Florence Foresti pidió a Jérôme Daran que coescribiera sus bocetos, que tienen mucho éxito en televisión.;
26;es;¿Cuál es el nombre de la hija de Florence Foresti, nacida en 2007 ?;Toni;Claire;Sarah;Aude;Expert;En 2006 entabló relación con Julien, organizador de giras de origen brasileño, de quien se separará en 2010.;https://es.wikipedia.org/wiki/Florence_Foresti
27;es;¿A quién besó durante la presentación del César du cinema en 2009 ?;Sean Penn;Tom Cruise;Jean Reno;Ryan Reynolds;Expert;Ella primero realizó una parodia que consistía en fingir que iba a besar a Sean Penn, quien finalmente jugó el juego.;https://es.wikipedia.org/wiki/Florence_Foresti
28;es;¿Junto con qué famoso internauta apareció en 2017 ?;Cyprien;Norman;Mister V;GuiHome;Expert;Es en el boceto de Cyprien « La invención del cuerpo humano », transmitido en YouTube, donde pudimos ver a Florence Foresti.;
29;es;¿En qué año recibió el Gran Premio Sacem de humor ?;2010;2008;2006;2012;Expert;Antes que ella, fueron Franck Dubosc (2006), Alexandre Astier (2007), Muriel Robin (2008) y Anne Roumanoff (2009) quienes recibieron premios.;
30;es;¿Quién realizó el documental « La folle histoire de Florence Foresti » ?;Aurélie Condou;Alice Diop;Stéphanie Mercurio;Marion Stalens;Expert;Aurélie Condou es directora y jefa del departamento de documentales de AH! Producciones en la región de París.;https://es.wikipedia.org/wiki/Florence_Foresti
1;it;Il comico Florence Foresti è nato nel 1973 in una famiglia di quale origine ?;Italiano;Spagnolo;Tedesco;Greco;Débutant;Suo padre è l'imprenditore di una società di manutenzione industriale e sua madre è un'impiegata.;https://it.wikipedia.org/wiki/Florence_Foresti
2;it;Quale bimbo senza cervello ha 24 anni e 12 mesi ?;Brigitte;Kelly;Noémie;Vera;Débutant;Brigitte è uno dei tanti personaggi interpretati da Florence Foresti nello spettacolo « Su un tout provato ».;https://it.wikipedia.org/wiki/Florence_Foresti
3;it;Quale professione esercitava nel dipartimento audiovisivo di EDF a Lione ?;Progettista grafico;Ragioniere;Giornalista;Ingegnere del suono;Débutant;All'età di vent'anni, Florence Foresti si iscrive a un corso di teatro classico a Lione, che lascia dopo soli due giorni.;https://it.wikipedia.org/wiki/Florence_Foresti
4;it;In quale serie interpretava personaggi stravaganti ?;« Abbiamo provato di tutto »;« 36 candele »;« Sacha Show »;« Paris Last »;Débutant;Ha creato una galleria di personaggi fittizi, deliranti e colorati, che sarebbero rapidamente diventati popolari in se stessi.;https://it.wikipedia.org/wiki/Florence_Foresti
5;it;Quale spettacolo Florence Forest parla della maternità ?;« Mother Fucker »;« Toute entière »;« C'est dimanche »;« Baby Boom »;Débutant;Lo spettacolo è stato incoronato miglior spettacolo personale ai Crystal Globes 2010. Il DVD è stato rilasciato nel novembre dello stesso anno.;https://it.wikipedia.org/wiki/Florence_Foresti
6;it;Chi ha fatto la parodia per i 10 anni di « Hello Earthlings ! » ?;Thierry Ardisson;Antoine de Caunes;Thierry Beccaro;Julien Courbet;Débutant;I titoli di coda dello spettacolo e i jingle sono eseguiti dal vivo dal gruppo Les Gréements de Fortune, presente sul set.;https://it.wikipedia.org/wiki/Florence_Foresti
7;it;Che spettacolo ha offerto Florence Foresti nel 2012 ?;« Foresti Party »;« Mother Fucker »;« Madame Foresti »;« C'est pas drôle »;Débutant;Il suo spettacolo presenta vari ospiti, intermezzi sotto forma di sketch e canzoni televisive e coreografie.;https://it.wikipedia.org/wiki/Florence_Foresti
8;it;In quale occasione era signora delle cerimonie ?;Cesare;Oscar;Moliere;NRJ Music Award;Débutant;Per la prima volta nella storia dei Cesari, i tempi di parola dei candidati sono ora fissati a 2 minuti e 30.;
9;it;In quale film belga di Olivier Van Hoofstadt ha girato ?;« Dikkenek »;« Go Fast »;« Sketté »;« Parabellum »;Débutant;Il film è ben valutato da alcuni critici, ma rimane piuttosto scarsamente valutato e consigliato solo agli appassionati del genere.;https://it.wikipedia.org/wiki/Dikkenek
10;it;Quale studente liceale rivoluzionario e ribelle è super venerato ?;Clotilde;Lucile;Valerie;Barbara;Débutant;Soprannominata Clo, di 16 anni e mezzo, è all'ultimo anno al liceo Jean-Luc Lahaye (Émile Zola nel primo sketch).;https://it.wikipedia.org/wiki/Florence_Foresti
11;it;Che trio ha formato con Céline Iannucci e Cécile Giroud ?;Les Taupes Models;Le 3 Jeanne;I liutai;The Snuls;Confirmé;Il trio si è distinto e Florence Foresti è stata avvistata da Chris Loung, allora autore, produttore esecutivo e direttore artistico.;
12;it;In quale commedia condivide il conto con Philippe Elno ?;« L'Abribus »;« La crèche »;« Hep Taxi! »;« Barbecue »;Confirmé;Interpreta un'attrice famosa, distrutta in mezzo alla campagna e incontrando un uomo che non la riconosce.;https://it.wikipedia.org/wiki/Florence_Foresti
13;it;In quale film condivide il poster con Jamel Debbouze ?;« Hollywoo »;« Human Zoo »;« Hold-up »;« Le Hérisson »;Confirmé;Il film, nonostante i famosi headliner e una Florence Foresti bancabile, è uscito alla fine del 2011 e ha subito un flop critico.;
14;it;Quale produttore televisivo Florence Foresti ha spesso parodiato ?;Catherine Barma;Maritie Carpentier;Catherine Terzieff;Michèle Manceaux;Confirmé;Dal 2011 al 2014, Catherine Barma è stata conosciuta come membro della giuria per il programma televisivo « On n'demande que en rire ».;
15;it;In quale gioco presentato da Alain Chabat era candidata ?;« Burger Quiz »;« Taxi Cash »;« Qui chante juste »;« Jeux sans enjeu »;Confirmé;Il pubblico dell'intrattenimento ha oscillato durante la prima stagione tra 950.000 e 1,5 milioni di spettatori.;
16;it;Che spettacolo ha interpretato Kim all '« Bern Academy » ?;« 20h10 pétantes »;« Groland »;« La Matinale »;« Un autre midi »;Confirmé;Stéphane Bern parla con tre ospiti delle loro notizie mentre Ariel Wizman le commenta con tono umoristico.;
17;it;Con chi ha presentato in anteprima « Panic in the Headset » ?;Frédéric Lopez;Yves Lecoq;Jean-Luc Lemoine;William Leymergie;Confirmé;Nonostante il pubblico ritenuto soddisfacente dal conduttore, Frédéric Lopez interromperà lo spettacolo per mancanza di mezzi sufficienti.;
18;it;In quale commedia Eric Lavaine interpreta Olivia ?;« Barbecue »;« Poltergay »;« Incognito »;« Bienvenue à bord »;Confirmé;Franck Dubosc interpreta Baptiste, marito di Olivia, ma separato da lei e Florence Foresti Olivia, moglie di Baptiste, ma separato da lei.;https://it.wikipedia.org/wiki/Barbecue_(film_2014)
19;it;In quale film d'animazione presta la sua voce a Chloe ?;« Comme des bêtes »;« Tous en scène »;« Les Minions »;« Le Lorax »;Confirmé;Il film ha generato recensioni nella media tendenti al positivo, le più generose sono quelle di Rotten Tomatoes.;
20;it;In quale miniserie è apparsa Florence Foresti ?;« Bref »;« Aurore »;« Falco »;« Cannabis »;Confirmé;È in un episodio andato in onda nel marzo 2012, intitolato « Bref. Ci sono persone che mi danno fastidio » che abbiamo visto Florence Foresti.;https://it.wikipedia.org/wiki/Florence_Foresti
21;it;In quale città ha trascorso buona parte della sua infanzia ?;Brignais;Pithiviers;Cholet;Sisteron;Expert;Sono stata una ragazzina tranquilla fino all'età di 8 anni, poi sono diventata un maschiaccio, un capobanda.;https://it.wikipedia.org/wiki/Florence_Foresti
22;it;Qual è il nome dell'unica sorella di Florence Foresti ?;Claire;Sophie;Brigitte;Marie;Expert;La più giovane di una famiglia di due figli, sua sorella maggiore, Claire Foresti, nata nel 1971, è responsabile di una sala massaggi.;https://it.wikipedia.org/wiki/Florence_Foresti
23;it;In quale programma televisivo ha fatto il suo tirocinio finale ?;« Thalassa »;« Planète insolite »;« Ushuaïa Nature »;« Vu sur Terre »;Expert;Dopo aver superato un diploma di maturità letteraria in inglese al Lycée de Saint-Just di Lione, è entrata a far parte di una scuola di cinema e video.;
24;it;Perché ha dovuto ritardare il suo tour del 2007 a Digione ?;Appendicite;Braccio rotto;Piede fratturato;Parotite;Expert;Il pubblico viene a sapere di essere incinta di tre mesi e il comico annuncia che interromperà tutte le apparizioni televisive.;https://it.wikipedia.org/wiki/Florence_Foresti
25;it;Quale umorista è stato il primo marito di Florence Foresti ?;Jérôme Daran;Gerald Dahan;Arnaud Ducret;Karim Duval;Expert;Florence Foresti ha invitato Jérôme Daran a co-scrivere con i suoi schizzi che riscuotono molto successo in televisione.;
26;it;Qual è il nome della figlia di Florence Foresti, nata nel 2007 ?;Toni;Claire;Sarah;Aude;Expert;Nel 2006 ha una relazione con Julien, un organizzatore di tour di origine brasiliana, da cui si separerà nel 2010.;https://it.wikipedia.org/wiki/Florence_Foresti
27;it;Chi ha baciato durante la presentazione del César du cinema nel 2009 ?;Sean Penn;Tom Cruise;Jean Reno;Ryan Reynolds;Expert;Ella ha eseguito per la prima volta una scenetta che consisteva nel fingere di baciare Sean Penn, che alla fine ha giocato al gioco.;https://it.wikipedia.org/wiki/Florence_Foresti
28;it;Insieme a quale famoso utente di Internet è apparsa nel 2017 ?;Cyprien;Norman;Mister V;GuiHome;Expert;È nello sketch di Cyprien « L'invenzione del corpo umano », trasmesso su YouTube, che abbiamo potuto vedere Florence Foresti.;
29;it;In che anno ha ricevuto il Gran Premio Sacem per l'umorismo ?;2010;2008;2006;2012;Expert;Prima di lei, Franck Dubosc (2006), Alexandre Astier (2007), Muriel Robin (2008) e Anne Roumanoff (2009) hanno ricevuto premi.;
30;it;Chi ha realizzato il documentario « La folle histoire de Florence Foresti » ?;Aurélie Condou;Alice Diop;Stéphanie Mercurio;Marion Stalens;Expert;Aurélie Condou è una regista e capo del dipartimento documentari di AH! Produzioni nella regione parigina.;https://it.wikipedia.org/wiki/Florence_Foresti
1;nl;Komiek Florence Foresti werd geboren in 1973 in een gezin van welke afkomst ?;Italiaans;Spaans;Duits;Grieks;Débutant;Zijn vader is ondernemer van een industrieel onderhoudsbedrijf en zijn moeder is kantoormedewerker.;https://nl.wikipedia.org/wiki/Florence_Foresti
2;nl;Welke hersenloze bimbo is 24 jaar en 12 maanden oud ?;Brigitte;Kelly;Noémie;Vera;Débutant;Brigitte is een van de vele personages die door Florence Foresti wordt gespeeld in de show « Op een tout geprobeerd ».;https://nl.wikipedia.org/wiki/Florence_Foresti
3;nl;Welk beroep oefende ze uit op de audiovisuele afdeling van EDF in Lyon ?;Grafisch ontwerper;Boekhouder;Journalist;Geluidstechnicus;Débutant;Op twintigjarige leeftijd volgde Florence Foresti een klassieke theateropleiding in Lyon, die ze na slechts twee dagen verliet.;https://nl.wikipedia.org/wiki/Florence_Foresti
4;nl;Op welke show speelde ze gekke personages ?;« We hebben alles geprobeerd »;« 36 kaarsen »;« Sacha Show »;« Paris Last »;Débutant;Ze creëerde een galerij met fictieve, uitzinnige en kleurrijke personages, die op zichzelf al snel populair zouden worden.;https://nl.wikipedia.org/wiki/Florence_Foresti
5;nl;Welke show in Florence Forest gaat over moederschap ?;« Mother Fucker »;« Toute entière »;« C'est dimanche »;« Baby Boom »;Débutant;De show werd gekroond tot beste one-man-show op de Crystal Globes 2010. De dvd werd uitgebracht in november van hetzelfde jaar.;https://nl.wikipedia.org/wiki/Florence_Foresti
6;nl;Wie heeft ze geparodieerd voor de 10 jaar van « Hallo aardbewoners ! » ?;Thierry Ardisson;Antoine de Caunes;Thierry Beccaro;Julien Courbet;Débutant;De aftiteling van de show en de jingles worden live gespeeld door de groep Les Gréements de Fortune, aanwezig op de set.;https://nl.wikipedia.org/wiki/Florence_Foresti
7;nl;Welke show bood Florence Foresti in 2012 aan ?;« Foresti Party »;« Mother Fucker »;« Madame Foresti »;« C'est pas drôle »;Débutant;Zijn show bevat verschillende gasten, intermezzo's in de vorm van televisieschetsen en liedjes en choreografieën.;https://nl.wikipedia.org/wiki/Florence_Foresti
8;nl;Bij welke gelegenheid was ze ceremoniemeester ?;Caesar;Oscar;Moliere;NRJ Music Award;Débutant;Voor het eerst in de geschiedenis van de Caesars worden de spreektijd van de genomineerden nu getimed op 2 minuten 30.;
9;nl;In welke Belgische film van Olivier Van Hoofstadt heeft ze gefilmd ?;« Dikkenek »;« Go Fast »;« Sketté »;« Parabellum »;Débutant;De film wordt door sommige critici goed beoordeeld, maar blijft nogal slecht beoordeeld en wordt alleen aanbevolen voor fans van het genre.;
10;nl;Welke revolutionaire en rebelse middelbare scholier wordt super vereerd ?;Clotilde;Lucile;Valerie;Barbara;Débutant;Bijgenaamd Clo, 16 en een half jaar oud, zit ze in haar laatste jaar op de middelbare school Jean-Luc Lahaye (Émile Zola in de eerste schets).;https://nl.wikipedia.org/wiki/Florence_Foresti
11;nl;Welk trio vormde ze met Céline Iannucci en Cécile Giroud ?;Les Taupes-modellen;De 3 Jeanne;De gitaarbouwers;De Snuls;Confirmé;Het trio viel op en Florence Foresti werd opgemerkt door Chris Loung, de toenmalige auteur, uitvoerend producent en artistiek directeur.;
12;nl;In welk stuk deelt ze de rekening met Philippe Elno ?;« L'Abribus »;« La crèche »;« Hep Taxi! »;« Barbecue »;Confirmé;Ze speelt een beroemde actrice, die midden op het platteland is afgebroken en tegen een man aanloopt die haar niet herkent.;https://nl.wikipedia.org/wiki/Florence_Foresti
13;nl;In welke film deelt ze de poster met Jamel Debbouze ?;« Hollywoo »;« Human Zoo »;« Hold-up »;« Le Hérisson »;Confirmé;De film werd, ondanks populaire headliners en een goedkopere Florence Foresti, eind 2011 uitgebracht en beleefde een kritische flop.;
14;nl;Welke tv-producent Florence Foresti heeft vaak geparodieerd ?;Catherine Barma;Maritie Carpentier;Catherine Terzieff;Michèle Manceaux;Confirmé;Van 2011 tot 2014 stond Catherine Barma bekend als jurylid voor het tv-programma « On n'demande que en rire ».;
15;nl;In welk spel gepresenteerd door Alain Chabat was ze een kandidaat ?;« Burger Quiz »;« Taxi Cash »;« Qui chante juste »;« Jeux sans enjeu »;Confirmé;Het publiek voor entertainment schommelde gedurende het eerste seizoen tussen de 950.000 en 1,5 miljoen kijkers.;
16;nl;In welke show speelde ze Kim in de « Bern Academy » ?;« 20h10 pétantes »;« Groland »;« La Matinale »;« Un autre midi »;Confirmé;Stéphane Bern praat met drie gasten over hun nieuws, terwijl Ariel Wizman er op humoristische toon commentaar op geeft.;
17;nl;Met wie ging ze in première met « Panic in the Headset » ?;Frédéric Lopez;Yves Lecoq;Jean-Luc Lemoine;William Leymergie;Confirmé;Ondanks dat het publiek dat door de gastheer als bevredigend wordt beschouwd, zal Frédéric Lopez de show stoppen bij gebrek aan voldoende middelen.;
18;nl;In welke komedie speelt Eric Lavaine Olivia ?;« Barbecue »;« Poltergay »;« Incognito »;« Bienvenue à bord »;Confirmé;Franck Dubosc speelt Baptiste, echtgenoot van Olivia, maar gescheiden van haar en Florence Foresti Olivia, vrouw van Baptiste, maar gescheiden van haar.;
19;nl;In welke animatiefilm leent ze haar stem aan Chloe ?;« Comme des bêtes »;« Tous en scène »;« Les Minions »;« Le Lorax »;Confirmé;De film genereerde gemiddelde recensies die neigden naar het positieve, de meest genereuze waren die van Rotten Tomatoes.;
20;nl;In welke miniserie is Florence Foresti verschenen ?;« Bref »;« Aurore »;« Falco »;« Cannabis »;Confirmé;Het is in een aflevering die in maart 2012 werd uitgezonden, getiteld « Bref. Er zijn mensen die me ergeren » dat we Florence Foresti hebben gezien.;https://nl.wikipedia.org/wiki/Florence_Foresti
21;nl;In welke stad bracht ze een groot deel van haar jeugd door ?;Brignais;Pithiviers;Cholet;Sisteron;Expert;Ik was een rustig klein meisje tot ik 8 was, daarna werd ik een tomboy, een bendeleider.;https://nl.wikipedia.org/wiki/Florence_Foresti
22;nl;Wat is de voornaam van de enige zus van Florence Foresti ?;Claire;Sophie;Brigitte;Marie;Expert;De jongste van een gezin met twee kinderen, haar oudere zus, Claire Foresti, geboren in 1971, is verantwoordelijk voor een massagesalon.;https://nl.wikipedia.org/wiki/Florence_Foresti
23;nl;Op welke tv-show deed ze haar laatste stage ?;« Thalassa »;« Planète insolite »;« Ushuaïa Nature »;« Vu sur Terre »;Expert;Na het behalen van een literair baccalaureaat in het Engels aan het Lycée de Saint-Just in Lyon, ging ze naar een film- en videoschool.;
24;nl;Waarom moest ze haar tour in 2007 in Dijon uitstellen ?;Appendicitis;Gebroken arm;Gebroken voet;Bof;Expert;Het publiek leert dan dat ze drie maanden zwanger is en de komiek kondigt aan dat ze stopt met alle televisieoptredens.;https://nl.wikipedia.org/wiki/Florence_Foresti
25;nl;Welke humorist was de eerste echtgenoot van Florence Foresti ?;Jérôme Daran;Gerald Dahan;Arnaud Ducret;Karim Duval;Expert;Florence Foresti deed een beroep op Jérôme Daran om mee te schrijven met haar schetsen, die zeer succesvol zijn op televisie.;
26;nl;Wat is de voornaam van de dochter van Florence Foresti, geboren in 2007 ?;Toni;Claire;Sarah;Aude;Expert;In 2006 kreeg ze een relatie met Julien, een reisorganisator van Braziliaanse afkomst, van wie ze in 2010 zal scheiden.;https://nl.wikipedia.org/wiki/Florence_Foresti
27;nl;Wie kuste ze tijdens de Cesar-prijs voor cinema in 2009 ?;Sean Penn;Tom Cruise;Jean Reno;Ryan Reynolds;Expert;Ella voerde eerst een sketch uit die bestond uit het doen alsof ze Sean Penn ging kussen, die uiteindelijk het spel speelde.;https://nl.wikipedia.org/wiki/Florence_Foresti
28;nl;Samen met welke bekende internetgebruiker verscheen ze in 2017 ?;Cyprien;Norman;Meneer V;GuiHome;Expert;Het was in Cyprien's schets « The Invention of the Human Body », uitgezonden op YouTube, dat we Florence Foresti konden zien.;
29;nl;In welk jaar ontving ze de Grote Prijs Sacem voor humor ?;2010;2008;2006;2012;Expert;Voor haar waren het Franck Dubosc (2006), Alexandre Astier (2007), Muriel Robin (2008) en Anne Roumanoff (2009) die prijzen ontvingen.;
30;nl;Wie heeft de documentaire « La folle histoire de Florence Foresti » gemaakt ?;Aurélie Condou;Alice Diop;Stéphanie Mercurio;Marion Stalens;Expert;Aurélie Condou is directeur en hoofd van de documentaireafdeling bij AH! Producties in de regio Parijs.;https://nl.wikipedia.org/wiki/Florence_Foresti
