1;fr;Naturalisée américaine, dans quel pays est née l'actrice Charlize Theron ?;Afrique du Sud;Australie;Irlande;Soudan;Débutant;Charlize Theron a débuté sa carrière d'actrice aux États-Unis et est devenue une vedette internationale dans les années 1990.;https://fr.wikipedia.org/wiki/Charlize_Theron
7;es;¿Qué película de Charlize Theron se basa en una serie de televisión animada ?;« Aeon Flux »;« La Route »;« Mauvais Piège »;« The Yards »;Débutant;La actriz Michelle Rodríguez fue elegida para interpretar al personaje principal, luego de su asociación en « Girlfight ».;
8;es;¿En qué revista apareció Charlize Theron en la portada en junio de 1999 ?;Playboy;Vanity Fair;Maxim;FHM;Débutant;En 2010, la revista FHM clasificó a Charlize como la 56ª mujer más bella del mundo y la 16ª en la lista de la revista Maxim.;https://es.wikipedia.org/wiki/Charlize_Theron
9;es;¿Qué precuela del clásico « Alien » interpretó Charlize Theron ?;« Prometheus »;« Requiem »;« Predator »;« Covenant »;Débutant;Los fondos exteriores de gran parte de la película « Prometheus » se filmaron en Wadi Rum, Jordania.;https://es.wikipedia.org/wiki/Prometheus_(película)
10;es;¿En qué película Charlize Theron interpreta a una madre abrumada y agotada por su maternidad ?;« Tully »;« Atomic Blonde »;« The Last Face »;« Monster »;Débutant;La película « Tully » marca su reencuentro con el director Jason Reitman y el guionista Diablo Cody, siete años después de « Young Adult ».;https://es.wikipedia.org/wiki/Tully_(película)
11;es;¿En qué película Charlize Theron interpreta a una madre abrumada y agotada por su maternidad ?;« Tully »;« Atomic Blonde »;« The Last Face »;« Monster »;Confirmé;La película « Tully » marca su reencuentro con el director Jason Reitman y el guionista Diablo Cody, siete años después de « Young Adult ».;https://es.wikipedia.org/wiki/Tully_(película)
12;es;¿En qué año recibió su estrella en el Paseo de la Fama de Hollywood Boulevard ?;2005;2010;2015;2000;Confirmé;Realizado con terrazo, cada azulejo tiene una estrella rosa de cinco puntas con un contorno de latón sobre un fondo de antracita.;https://es.wikipedia.org/wiki/Paseo_de_la_fama_de_Hollywood
13;es;¿Qué pasión tenía Charlize en la Escuela Nacional de Artes ?;Danza;Fotografía;Escultura;Pintura;Confirmé;Comenzó la práctica a los 6 años con lecciones de ballet, sus actuaciones deleitaron a su madre.;https://es.wikipedia.org/wiki/Charlize_Theron
14;es;¿Con quién Charlize Theron hizo su debut cinematográfico real ?;James Spader;Forest Whitaker;Jack Lemmon;William Hurt;Confirmé;Es en el thriller « Two Days In The Valley », de John Herzfeld, donde interpreta el papel de la prometida de James Spader.;https://es.wikipedia.org/wiki/Charlize_Theron
15;es;¿En cuántas películas participó Charlize Theron durante 2000 ?;Cuatro;Tres;Cinco;Seis;Confirmé;A pesar de este prometedor comienzo de su carrera, la década de 2000 vio una sucesión de películas con un éxito comercial muy limitado.;https://es.wikipedia.org/wiki/Charlize_Theron
16;es;¿Cuántos kilos tuvo que ganar Charlize Theron para la película « Monster » ?;15 kilos;20 kilos;25 kilos;30 kilos;Confirmé;Charlize Theron también tuvo su rostro remodelado con silicona en esta película que le valdrá el Oscar a la mejor actriz.;https://es.wikipedia.org/wiki/Monster_(película)
17;es;¿A qué reina le presta su plástico en « Blancanieves y el cazador » ?;Ravenna;Eleanor;Furiosa;Agathe;Confirmé;Los productores ya habían apostado por Charlize Theron en el papel de Ravenna, pero la elección del papel principal aún era incierta.;https://es.wikipedia.org/wiki/Snow_White_et_the_Huntsman
18;es;¿Qué título de película de David Leitch encarna a la perfección a la hermosa Charlize Theron ?;« Atomic Blonde »;« The Last Face »;« Tully »;« Gringo »;Confirmé;La prensa dirá : « En algún lugar entre Bourne y Bond, es una receta un tanto ridícula, ultravioleta y tremendamente entretenida ».;https://es.wikipedia.org/wiki/Atómica_(película)
19;es;¿Qué actor fue Charlize Theron la compañera de 2002 a 2010 ?;Stuart Townsend;Craig Bierko;Sean Penn;Keanu Reeves;Confirmé;Stuart Townsend, graduado de la Gaity School of Acting en Dublín, fue boxeador antes de debutar en el cine en 1996.;https://es.wikipedia.org/wiki/Stuart_Townsend
20;es;¿De qué Mundial de Fútbol ha presentado Charlize Theron el sorteo ?;2010;2014;2018;2006;Confirmé;Este evento, que tuvo lugar en Ciudad del Cabo, Sudáfrica, fue transmitido en 200 países y visto por más de 200 millones de espectadores.;https://es.wikipedia.org/wiki/Charlize_Theron
21;es;¿En qué país ganó el International New Model Today a los 16 años ?;Italia;Grecia;España;Portugal;Expert;Esta victoria le dio la oportunidad de convertirse en modelo profesional, dejar la escuela y volar a Milán.;https://es.wikipedia.org/wiki/Charlize_Theron
22;es;¿En qué película animada en 3D es Charlize Theron la narradora ?;« Astro Boy »;« Ayako »;« Alabaster »;« Jetter Mars »;Expert;La película presenta al personaje creado a principios de la década de 1950 por Osamu Tezuka, « Astro, el pequeño robot ».;https://es.wikipedia.org/wiki/Astro_Boy_(película)
23;es;¿Qué lesión la obligó a poner fin a su carrera de bailarina ?;Rodilla;Hip;Hombro;Cuello;Expert;Luego se mudó a Miami por unos meses y continuó modelando, sin estar realmente interesada en la vida de una top model.;https://es.wikipedia.org/wiki/Charlize_Theron
24;es;¿Qué cazatalentos envió a la ambiciosa Charlize a clases de actuación ?;John Crosby;Mike Lansburry;Eddy Michaels;Evan McCreedy;Expert;Él la envía allí principalmente para borrar su acento afrikaans muy pronunciado y comparte sus conocimientos con ella.;https://es.wikipedia.org/wiki/Charlize_Theron
25;es;¿Qué serie de televisión de Netflix produjo Charlize Theron con David Fincher ?;« Mindhunter »;« Frontier »;« Iron Fist »;« Godless »;Expert;El personaje Holden Ford está inspirado en el agente del FBI John Douglas y Bill Tench en el agente del FBI Robert Ressler.;https://es.wikipedia.org/wiki/Mindhunter
26;es;¿Cuándo fue Charlize Theron elegida Mujer del año por Hasty Pudding Theatricals ?;2008;2010;2012;2014;Expert;Sin embargo, el mismo año, solo la superproducción « Hancock » le permitió distinguirse, sin convencer a la crítica.;https://es.wikipedia.org/wiki/Charlize_Theron
27;es;¿En qué película Charlize Theron le da la respuesta a Jean Reno ?;« The Last Face »;« Flarsky »;« Atomic Blonde »;« Dark Places »;Expert;Antes de que Charlize Theron fuera confirmada en los papeles principales, Robin Wright participó en la película.;https://es.wikipedia.org/wiki/The_Last_Face
28;es;¿Cómo se llama la niña adoptada por Charlize Theron en 2015 ?;Agosto;Abril;Junio;Enero;Expert;Respecto a la educación de sus hijos, la actriz dice que se inspiró en los franceses, para poder gestionar la vida familiar y profesional.;https://es.wikipedia.org/wiki/Charlize_Theron
29;es;En Francia, ¿quién es la voz francesa habitual de Charlize Theron ?;Barbara Kelsch;Anne Jolivet;Claude Chantal;Claudine Meunier;Expert;Barbara Kelsch es notablemente la voz francesa habitual de Milla Jovovich, Gwyneth Paltrow, Charlize Theron y Michelle Monaghan.;
30;es;¿Qué organización le otorgó el premio a la actriz de la década en 2012 ?;CinemaCon;Premios Gotham;Camerimage;Berlinale;Expert;Renombrado CinemaCon Awards en 2012, los premios se relanzaron en 2013 con un enfoque en el cine independiente.;
1;it;Naturalizzata americana, in quale paese è nata l'attrice Charlize Theron ?;Sud Africa;Australia;Irlanda;Sudan;Débutant;Charlize Theron ha iniziato la sua carriera di attrice negli Stati Uniti ed è diventata una celebrità internazionale negli anni '90.;https://it.wikipedia.org/wiki/Charlize_Theron
2;it;Con quale film Charlize Theron ha vinto un Oscar per la migliore attrice ?;« Monster »;« Sleepwalking »;« Hancock »;« Young Adult »;Débutant;« Monster », il primo lungometraggio diretto da Patty Jenkins nel 2003, racconta la vita di Aileen Wuornos in modo romantico.;https://it.wikipedia.org/wiki/Monster_(film_2003)
3;it;Quale di queste professioni Charlize Theron non ha mai esercitato ?;Avvocato;Attrice;Produttore;Manichino;Débutant;Charlize è cresciuta in un ambiente rurale nella fattoria dei suoi genitori, che possedevano anche una società di costruzioni stradali.;https://it.wikipedia.org/wiki/Charlize_Theron
4;it;Chi interpreta Charlize Theron come moglie schizofrenica in « The Devil's Associate » ?;Keanu Reeves;Joaquin Phoenix;Javier Bardem;Christoph Waltz;Débutant;Il titolo del film è un riferimento agli avvocati del diavolo la cui origine risale ai processi di canonizzazione della Chiesa cattolica.;
5;it;Con quale membro della sua famiglia ha sempre avuto uno stretto rapporto ?;Sua madre;Suo padre;Suo fratello;Sua sorella;Débutant;Sua madre Gerda lo incoraggiava continuamente a intraprendere la carriera di ballerino, poi di modella e infine di attrice.;https://it.wikipedia.org/wiki/Charlize_Theron
6;it;In quale film Charlize Theron ha interpretato il ruolo di Aileen Wuornos ?;« Monster »;« Tully »;« Gringo »;« Young Adult »;Débutant;Ha studiato un documentario di Nick Broomfield su questo serial killer e ha trascorso del tempo con uno degli amici di Wuornos.;https://it.wikipedia.org/wiki/Monster_(film_2003)
7;it;Quale film con Charlize Theron è basato su una serie televisiva animata ?;« Aeon Flux »;« La Route »;« Mauvais Piège »;« The Yards »;Débutant;L'attrice Michelle Rodriguez è stata scelta per interpretare il personaggio principale, seguendo la sua associazione in « Girlfight ».;
8;it;Di quale rivista Charlize Theron ha fatto la prima pagina nel giugno 1999 ?;Playboy;Vanity Fair;Maxim;FHM;Débutant;Nel 2010, la rivista FHM ha classificato Charlize come la 56a donna più bella del mondo e la 16a nella lista della rivista Maxim.;https://it.wikipedia.org/wiki/Charlize_Theron
9;it;Quale prequel del classico « Alien » ha interpretato Charlize Theron ?;« Prometheus »;« Requiem »;« Predator »;« Covenant »;Débutant;Gli sfondi esterni per gran parte del film di « Prometheus » sono stati girati a Wadi Rum, in Giordania.;https://it.wikipedia.org/wiki/Prometheus_(film)
10;it;In quale film Charlize Theron interpreta una madre sopraffatta ed esausta dalla sua maternità ?;« Tully »;« Atomic Blonde »;« The Last Face »;« Monster »;Débutant;Il film « Tully » segna la sua riunione con il regista Jason Reitman e lo sceneggiatore Diablo Cody, sette anni dopo « Young Adult ».;https://it.wikipedia.org/wiki/Tully_(film_2018)
11;it;In quale film Charlize Theron interpreta una madre sopraffatta ed esausta dalla sua maternità ?;« Tully »;« Atomic Blonde »;« The Last Face »;« Monster »;Confirmé;Il film « Tully » segna la sua riunione con il regista Jason Reitman e lo sceneggiatore Diablo Cody, sette anni dopo « Young Adult ».;https://it.wikipedia.org/wiki/Tully_(film_2018)
12;it;In che anno ha ricevuto la sua stella sulla Hollywood Boulevard Walk of Fame ?;2005;2010;2015;2000;Confirmé;Realizzata in graniglia, ogni piastrella ha una stella rosa a cinque punte con contorno in ottone su fondo antracite.;https://it.wikipedia.org/wiki/Hollywood_Walk_of_Fame
13;it;Che passione aveva Charlize alla National School Of The Arts ?;Danza;Fotografia;Scultura;Pittura;Confirmé;Ha iniziato la pratica quando aveva 6 anni con lezioni di danza classica, le sue esibizioni hanno deliziato sua madre.;https://it.wikipedia.org/wiki/Charlize_Theron
14;it;Con chi Charlize Theron ha fatto il suo vero debutto cinematografico ?;James Spader;Forest Whitaker;Jack Lemmon;William Hurt;Confirmé;È nel thriller « Two Days In The Valley », di John Herzfeld, che interpreta il ruolo della fidanzata di James Spader.;https://it.wikipedia.org/wiki/Charlize_Theron
15;it;In quanti film è apparso Charlize Theron nel 2000 ?;Quattro;Tre;Cinque;Sei;Confirmé;Nonostante questo promettente inizio della sua carriera, gli anni 2000 hanno visto una successione di film con un successo commerciale molto limitato.;https://it.wikipedia.org/wiki/Charlize_Theron
16;it;Quanti chili ha guadagnato Charlize Theron per il film « Monster » ?;15 chili;20 chili;25 chili;30 chili;Confirmé;Charlize Theron ha anche avuto il suo viso rimodellato con il silicone in questo film che le è valso l'Oscar per la migliore attrice.;https://it.wikipedia.org/wiki/Monster_(film_2003)
17;it;A quale regina presta la sua plastica in « Biancaneve e il cacciatore » ?;Ravenna;Eleanor;Furiosa;Agathe;Confirmé;I produttori avevano già scommesso su Charlize Theron nel ruolo di Ravenna, ma la scelta del ruolo principale era ancora incerta.;https://it.wikipedia.org/wiki/Biancaneve_e_il_cacciatore
18;it;Quale titolo di film di David Leitch incarna perfettamente la bellissima Charlize Theron ?;« Atomic Blonde »;« The Last Face »;« Tully »;« Gringo »;Confirmé;La stampa dirà : « Da qualche parte tra Bourne e Bond, è una ricetta un po 'ridicola, ultraviolenta e selvaggiamente divertente ».;https://it.wikipedia.org/wiki/Atomica_bionda
19;it;Quale attore era Charlize Theron, la compagna del 2002-2010 ?;Stuart Townsend;Craig Bierko;Sean Penn;Keanu Reeves;Confirmé;Laureato alla Gaity School of Acting di Dublino, Stuart Townsend è stato un pugile prima di fare il suo debutto cinematografico nel 1996.;https://it.wikipedia.org/wiki/Stuart_Townsend
20;it;Da quale Coppa del mondo di calcio Charlize Theron ha presentato il sorteggio ?;2010;2014;2018;2006;Confirmé;Questo evento, che si è svolto a Città del Capo, in Sud Africa, è stato trasmesso in 200 paesi e visto da oltre 200 milioni di telespettatori.;https://it.wikipedia.org/wiki/Charlize_Theron
21;it;In quale paese ha vinto l'International New Model Today a 16 anni ?;Italia;Grecia;Spagna;Portogallo;Expert;Questa vittoria le ha dato l'opportunità di diventare una modella professionista, di lasciare la scuola e di volare a Milano.;https://it.wikipedia.org/wiki/Charlize_Theron
22;it;In quale film d'animazione 3D è Charlize Theron la narratrice ?;« Astro Boy »;« Ayako »;« Alabaster »;« Jetter Mars »;Expert;Il film presenta il personaggio creato all'inizio degli anni '50 da Osamu Tezuka, « Astro, il piccolo robot ».;https://it.wikipedia.org/wiki/Astro_Boy_(film)
23;it;Quale infortunio l'ha costretta a porre fine alla sua carriera di ballerina ?;Ginocchio;Hip;Spalla;Collo;Expert;Si è poi trasferita a Miami per alcuni mesi e ha continuato a fare la modella, senza interessarsi davvero alla vita di una top model.;https://it.wikipedia.org/wiki/Charlize_Theron
24;it;Quale talent scout ha mandato l'ambiziosa Charlize ai corsi di recitazione ?;John Crosby;Mike Lansburry;Eddy Michaels;Evan McCreedy;Expert;La manda lì principalmente per cancellare il suo accento afrikaans molto pronunciato e condivide con lei le sue conoscenze.;https://it.wikipedia.org/wiki/Charlize_Theron
25;it;Quale serie TV Netflix ha prodotto Charlize Theron con David Fincher ?;« Mindhunter »;« Frontier »;« Iron Fist »;« Godless »;Expert;Il personaggio Holden Ford è ispirato dall'agente dell'FBI John Douglas e Bill Tench dall'agente dell'FBI Robert Ressler.;https://it.wikipedia.org/wiki/Mindhunter
26;it;Quand'è che Charlize Theron è stata votata Donna dell'anno da Hasty Pudding Theatricals ?;2008;2010;2012;2014;Expert;Tuttavia, lo stesso anno, solo il blockbuster « Hancock » gli ha permesso di distinguersi, senza convincere la critica.;https://it.wikipedia.org/wiki/Charlize_Theron
27;it;In quale film Charlize Theron dà la risposta a Jean Reno ?;« The Last Face »;« Flarsky »;« Atomic Blonde »;« Dark Places »;Expert;Prima che Charlize Theron fosse confermata nei ruoli principali, Robin Wright era coinvolto nel film.;https://it.wikipedia.org/wiki/Il_tuo_ultimo_sguardo
28;it;Qual è il nome della bambina adottata da Charlize Theron nel 2015 ?;Agosto;Aprile;Giugno;Gennaio;Expert;Per quanto riguarda l'educazione dei suoi figli, l'attrice afferma di essersi ispirata ai francesi, per gestire la vita familiare e professionale.;https://it.wikipedia.org/wiki/Charlize_Theron
29;it;In Francia, chi è la normale voce francese di Charlize Theron ?;Barbara Kelsch;Anne Jolivet;Claude Chantal;Claudine Meunier;Expert;Barbara Kelsch è in particolare la normale voce francese di Milla Jovovich, Gwyneth Paltrow, Charlize Theron e Michelle Monaghan.;
30;it;Quale organizzazione le ha conferito il premio attrice del decennio nel 2012 ?;CinemaCon;Gotham Awards;Camerimage;Berlinale;Expert;Ribattezzato CinemaCon Awards nel 2012, i premi sono stati rilanciati nel 2013 con un focus sul cinema indipendente.;https://it.wikipedia.org/wiki/National_Association_of_Theatre_Owners
1;nl;Genaturaliseerde Amerikaan, in welk land werd actrice Charlize Theron geboren ?;Zuid-Afrika;Australië;Ierland;Soedan;Débutant;Charlize Theron begon haar acteercarrière in de Verenigde Staten en groeide in de jaren negentig uit tot internationale roem.;https://nl.wikipedia.org/wiki/Charlize_Theron
2;nl;Met welke film won Charlize Theron een Oscar voor beste actrice ?;« Monster »;« Sleepwalking »;« Hancock »;« Young Adult »;Débutant;« Monster », de eerste speelfilm geregisseerd door Patty Jenkins in 2003, vertelt op romantische wijze het leven van Aileen Wuornos.;https://nl.wikipedia.org/wiki/Monster_(2003)
3;nl;Welke van deze beroepen heeft Charlize Theron nooit uitgeoefend ?;Advocaat;Actrice;Producent;Etalagepop;Débutant;Charlize groeide op in een landelijke omgeving op de boerderij van haar ouders, die ook een wegenbouwbedrijf bezat.;https://nl.wikipedia.org/wiki/Charlize_Theron
4;nl;Wie speelt Charlize Theron als schizofrene echtgenote in « The Devil's Associate » ?;Keanu Reeves;Joaquin Phoenix;Javier Bardem;Christoph Waltz;Débutant;De titel van de film is een verwijzing naar de verdedigers van de duivel, wier oorsprong teruggaat tot de heiligverklaringprocessen van de katholieke kerk.;
5;nl;Met welk lid van haar familie heeft ze altijd een hechte band gehad ?;Zijn moeder;Zijn vader;Zijn broer;Zijn zus;Débutant;Zijn moeder Gerda moedigde hem voortdurend aan om een carrière na te streven als danseres, vervolgens als model en uiteindelijk als actrice.;https://nl.wikipedia.org/wiki/Charlize_Theron
6;nl;In welke film speelde Charlize Theron de rol van Aileen Wuornos ?;« Monster »;« Tully »;« Gringo »;« Young Adult »;Débutant;Ze bestudeerde een Nick Broomfield-documentaire over deze seriemoordenaar en bracht tijd door met een van Wuornos 'vrienden.;https://nl.wikipedia.org/wiki/Monster_(2003)
7;nl;Welke film met Charlize Theron is gebaseerd op een geanimeerde televisieserie ?;« Aeon Flux »;« La Route »;« Mauvais Piège »;« The Yards »;Débutant;Actrice Michelle Rodriguez werd gekozen om de hoofdpersoon te spelen, na haar associatie in « Girlfight ».;
8;nl;Van welk tijdschrift haalde Charlize Theron de voorpagina in juni 1999 ?;Playboy;Vanity Fair;Maxim;FHM;Débutant;In 2010 rangschikte het tijdschrift FHM Charlize als de 56e mooiste vrouw ter wereld en 16e in de lijst van Maxim magazine.;https://nl.wikipedia.org/wiki/Charlize_Theron
9;nl;Welke prequel op de klassieke « Alien » speelde Charlize Theron ?;« Prometheus »;« Requiem »;« Predator »;« Covenant »;Débutant;De externe achtergronden van een groot deel van de « Prometheus » -film zijn gefilmd in Wadi Rum, Jordanië.;https://nl.wikipedia.org/wiki/Prometheus_(film)
10;nl;In welke film speelt Charlize Theron een moeder die overweldigd en uitgeput is door haar moederschap ?;« Tully »;« Atomic Blonde »;« The Last Face »;« Monster »;Débutant;De film « Tully » markeert zijn hereniging met regisseur Jason Reitman en scenarioschrijver Diablo Cody, zeven jaar na « Young Adult ».;
11;nl;In welke film speelt Charlize Theron een moeder die overweldigd en uitgeput is door haar moederschap ?;« Tully »;« Atomic Blonde »;« The Last Face »;« Monster »;Confirmé;De film « Tully » markeert zijn hereniging met regisseur Jason Reitman en scenarioschrijver Diablo Cody, zeven jaar na « Young Adult ».;
12;nl;In welk jaar ontving ze haar ster op de Hollywood Boulevard Walk of Fame ?;2005;2010;2015;2000;Confirmé;Elke tegel is gemaakt van terrazzo en heeft een roze vijfpuntige ster met een messing omlijning op een antracietkleurige achtergrond.;https://nl.wikipedia.org/wiki/Hollywood_Walk_of_Fame
13;nl;Welke passie had Charlize op de National School of The Arts ?;Dans;Fotografie;Beeldhouwkunst;Schilderen;Confirmé;Ze begon de praktijk toen ze 6 jaar oud was met balletlessen, en haar uitvoeringen waren een verrukking voor haar moeder.;https://nl.wikipedia.org/wiki/Charlize_Theron
14;nl;Met wie maakte Charlize Theron haar echte filmdebuut ?;James Spader;Forest Whitaker;Jack Lemmon;William Hurt;Confirmé;In de thriller « Two Days In The Valley » van John Herzfeld speelt ze de rol van de verloofde van James Spader.;https://nl.wikipedia.org/wiki/Charlize_Theron
15;nl;Aan hoeveel films heeft Charlize Theron in 2000 deelgenomen ?;Vier;Drie;Vijf;Zes;Confirmé;Ondanks deze veelbelovende start van haar carrière, zagen de jaren 2000 een opeenvolging van films met zeer beperkt commercieel succes.;https://nl.wikipedia.org/wiki/Charlize_Theron
16;nl;Hoeveel kilo heeft Charlize Theron moeten winnen voor de film « Monster » ?;15 kilo;20 kilo;25 kilo;30 kilo;Confirmé;Charlize Theron heeft in deze film ook haar gezicht laten hervormen met siliconen, wat haar de Oscar voor beste actrice zal opleveren.;https://nl.wikipedia.org/wiki/Monster_(2003)
17;nl;Aan welke koningin leent ze haar plastic in « Sneeuwwitje en de Jager » ?;Ravenna;Eleanor;Furiosa;Agathe;Confirmé;De producers hadden al gewed op Charlize Theron in de rol van Ravenna, maar de keuze van de hoofdrol was nog onzeker.;https://nl.wikipedia.org/wiki/Snow_White_and_the_Huntsman
18;nl;Welke filmtitel van David Leitch belichaamt perfect de mooie Charlize Theron ?;« Atomic Blonde »;« The Last Face »;« Tully »;« Gringo »;Confirmé;De pers zal zeggen : « Ergens tussen Bourne en Bond, het is een ietwat belachelijk, ultra-gewelddadig en enorm vermakelijk recept ».;https://nl.wikipedia.org/wiki/Atomic_Blonde
19;nl;Welke acteur was Charlize Theron, de metgezel van 2002 tot 2010 ?;Stuart Townsend;Craig Bierko;Sean Penn;Keanu Reeves;Confirmé;Stuart Townsend, afgestudeerd aan de Gaity School of Acting in Dublin, was eerst een bokser voordat hij in 1996 zijn filmdebuut maakte.;https://nl.wikipedia.org/wiki/Stuart_Townsend
20;nl;Van welk WK voetbal presenteerde Charlize Theron de loting ?;2010;2014;2018;2006;Confirmé;Dit evenement, dat plaatsvond in Kaapstad, Zuid-Afrika, werd uitgezonden in 200 landen en bekeken door meer dan 200 miljoen kijkers.;https://nl.wikipedia.org/wiki/Charlize_Theron
21;nl;In welk land won ze op 16-jarige leeftijd het International New Model Today ?;Italië;Griekenland;Spanje;Portugal;Expert;Deze overwinning gaf haar de kans om een professioneel model te worden, de school te verlaten en naar Milaan te vliegen.;https://nl.wikipedia.org/wiki/Charlize_Theron
22;nl;In welke 3D-animatiefilm is Charlize Theron de verteller ?;« Astro Boy »;« Ayako »;« Alabaster »;« Jetter Mars »;Expert;De film bevat het personage dat begin jaren vijftig werd gecreëerd door Osamu Tezuka, « Astro, de kleine robot ».;https://nl.wikipedia.org/wiki/Astro_Boy_(film)
23;nl;Welke blessure dwong haar haar danscarrière te beëindigen ?;Knie;Heup;Schouder;Nek;Expert;Daarna verhuisde ze een paar maanden naar Miami en bleef ze model staan, zonder echt geïnteresseerd te zijn in het leven van een topmodel.;https://nl.wikipedia.org/wiki/Charlize_Theron
24;nl;Welke talentscout stuurde de ambitieuze Charlize naar acteerlessen ?;John Crosby;Mike Lansburry;Eddy Michaels;Evan McCreedy;Expert;Hij stuurt haar daarheen vooral om haar zeer uitgesproken Afrikaans accent te wissen, en deelt haar kennis met haar.;https://nl.wikipedia.org/wiki/Charlize_Theron
25;nl;Welke Netflix tv-serie produceerde Charlize Theron samen met David Fincher ?;« Mindhunter »;« Frontier »;« Iron Fist »;« Godless »;Expert;Het personage Holden Ford is geïnspireerd door FBI-agent John Douglas en Bill Tench door FBI-agent Robert Ressler.;https://nl.wikipedia.org/wiki/Mindhunter
26;nl;Wanneer werd Charlize Theron door Hasty Pudding Theatricals uitgeroepen tot Vrouw van het Jaar ?;2008;2010;2012;2014;Expert;Maar datzelfde jaar liet alleen de blockbuster « Hancock » hem toe om zich te onderscheiden, zonder de critici te overtuigen.;https://nl.wikipedia.org/wiki/Charlize_Theron
27;nl;In welke film geeft Charlize Theron het antwoord op Jean Reno ?;« The Last Face »;« Flarsky »;« Atomic Blonde »;« Dark Places »;Expert;Voordat Charlize Theron in de hoofdrollen werd bevestigd, was Robin Wright bij de film betrokken.;https://nl.wikipedia.org/wiki/The_Last_Face
28;nl;Hoe heet het kleine meisje dat in 2015 door Charlize Theron werd geadopteerd ?;Augustus;April;Juni;Januari;Expert;Wat betreft de opvoeding van haar kinderen, zegt de actrice dat ze werd geïnspireerd door de Fransen om het gezins- en beroepsleven te beheren.;https://nl.wikipedia.org/wiki/Charlize_Theron
29;nl;Wie is in Frankrijk de vaste Franse stem van Charlize Theron ?;Barbara Kelsch;Anne Jolivet;Claude Chantal;Claudine Meunier;Expert;Barbara Kelsch is met name de vaste Franse stem van Milla Jovovich, Gwyneth Paltrow, Charlize Theron en Michelle Monaghan.;
30;nl;Welke organisatie heeft haar in 2012 de prijs ;CinemaCon;Gotham Awards;Camerabeeld;Berlinale;Expert;Omgedoopt tot CinemaCon Awards in 2012, werden de prijzen opnieuw gelanceerd in 2013 met een focus op onafhankelijke cinema.;
