1;fr;Quel club prestigieux et très fermé Kim Kardashian a-t-elle rejoint en avril 2021 ?;Milliardaire;Millionnaire;Centenaire;Grand-mère;Débutant;Grâce à ses investissements et ses marques KKW Beauty et Skims, Kim Kardashian est ainsi entrée dans ce club très fermé.;https://fr.wikipedia.org/wiki/Kim_Kardashian
30;de;Welcher Schauspieler war der Ursprung des Leetchi-Kätzchens zugunsten von Tonton David ?;Omar Sy;Jean Dujardin;Gérard Lanvin;Gérard Depardieu;Expert;Dieses Kätzchen wird TonTon David eine würdige Beerdigung bescheren und auch die Veröffentlichung seines neuesten Albums finanzieren.;https://de.wikipedia.org/wiki/Omar_Sy
1;es;¿A qué club prestigioso y muy cerrado se unió Kim Kardashian en abril de 2021 ?;Multimillonario;Millonario;Centenario;Abuela;Débutant;Gracias a sus inversiones y sus marcas KKW Beauty y Skims, Kim Kardashian ha entrado así en este club tan cerrado.;https://es.wikipedia.org/wiki/Kim_Kardashian
2;es;¿Qué actor le hizo su propuesta de matrimonio a Laeticia Hallyday en abril de 2021 ?;Jalil Lespert;Robinson Stévenin;Gaspard Ulliel;Louis Garrel;Débutant;Fue el 11 de abril de 2021, durante un paseo por la playa en Santa Mónica con Jade, que Jalil Lespert hizo su pedido a Laetica.;
3;es;¿Qué contendiente ha revelado conocer la olla de rosas de Greg the Millionaire ?;Marjolaine;Martika;Marion;Monique;Débutant;La villa en realidad pertenecía a una amiga de Marjolaine Bui, por lo que conocía la casa e incluso había estado de vacaciones allí antes.;
4;es;¿Qué artista de Bridget Jones dijo seguir la dieta del cubo de hielo ?;Renée Zellweger;Olivia Colman;Emma Stone;Brie Larson;Débutant;Esta dieta se basa en un principio muy simple : chupa cubitos de hielo durante el día en cuanto sientas ganas de picar.;
5;es;¿Qué nuevo destino parece ser muy popular entre los influencers en 2021 ?;Dubai;Los Ángeles;Sydney;Tokio;Débutant;Entre ellas, podemos contar a Nabilla Benattia, Jessica Thivenin, Maddy Burciaga, Manon Marsault o Caroline Receveur.;
6;es;¿Qué rey de la música disco falleció en abril de 2021 con insuficiencia cardíaca ?;Patrick Juvet;Patrick Hernandez;George Benson;Dan Hartman;Débutant;La cremación tuvo lugar en España, en la intimidad familiar, lo que queda del cantante fue luego repatriado a Suiza.;https://es.wikipedia.org/wiki/Patrick_Juvet
7;es;¿Qué estrella de « mamá, perdí el avión » se convirtió en papá por primera vez ?;Macauley Culkin;Kevin Connolly;Gary Coleman;Francis Carpenter;Débutant;La estrella infantil y su esposa Brenda Song, a quienes se ve en la franquicia de Disney « Zack And Cody », son padres desde el 5 de abril de 2021.;https://es.wikipedia.org/wiki/Macaulay_Culkin
8;es;¿Quién se unió a la ISS nuevamente el 22 de abril de 2021 para convertirse en su capitán ?;Thomas Pesquet;Jean-Loup Chrétien;Philippe Perrin;Michel Tognini;Débutant;Menos de cinco años después de su primer viaje al espacio, Thomas Pesquet abordó la cápsula Crew-2 Dragon de SpaceX.;https://es.wikipedia.org/wiki/Thomas_Pesquet
9;es;¿Qué ex de Philippe Katerine y hermana del cantante Lio se ha convertido en abuela ?;Helena Noguerra;Virginie Hocq;Virginie Efira;Natacha Régnier;Débutant;El tiempo no parece dominar a Helena Noguerra, madre de un joven que ya tiene 30 años, Tanel Derard.;https://es.wikipedia.org/wiki/Helena_Noguerra
10;es;¿Quién hubiera celebrado el 18 de abril de 2021 su aniversario de bodas de porcelana con Kobe Bryant ?;Vanessa Bryant;Carla Bryant;Patricia Bryant;Joanna Bryant;Débutant;En esta ocasión, la viuda del jugador de baloncesto acudió a su página de Instagram para publicar una foto tomada el día de su boda.;https://es.wikipedia.org/wiki/Kobe_Bryant
11;es;¿Qué ex aventurero de Koh-Lanta perdió 18 kilos, hospitalizado por COVID-19 ?;Moundir;Tony;Romuald;François-David;Confirmé;Con un 80% de pulmones afectados, el protegido de Denis Brogniart tuvo que pasar cuatro días en cuidados intensivos.;
12;es;¿Qué presentador de C8 ha revelado que se ha convertido en abuelo por cuarta vez ?;William Leymergie;Cyril Hanouna;Grégory Galiffi;Benjamin Castaldi;Confirmé;Por tanto, William Leymergie podrá alimentar al bebé con biberón tras el feliz acontecimiento que le espera a su hija Anna, que ahora tiene 30 años.;
13;es;¿Qué ministro francés tiene el objetivo de crear barrios implacables ?;Marlène Schiappa;Laura Flessel;Sylvie Goulard;Agnès Buzyn;Confirmé;El propósito de establecer un barómetro será medir el alcance del acoso callejero y, por lo tanto, identificar las áreas rojas.;
14;es;¿Qué chef dio a conocer su colección de fotos para el cumpleaños número 12 de su hija Quiterie ?;Hélène Darroze;Ghislaine Arabian;Anne-Sophie Pic;Flora Le Pape;Confirmé;Hélène Darroze se dio a conocer al público en general gracias al espectáculo « Top Chef » en el que participa como jurado desde 2015.;
15;es;¿Qué participante de Eurovisión 2021 se vio obligado a abortar tres veces ?;Barbara Pravi;Lisa Angell;Amandine Bourgeois;Virginie Pouchain;Confirmé;Un médico planteará la idea de la hiperfertilidad (no reconocida oficialmente por la medicina), su anticoncepción ya no es suficiente.;https://es.wikipedia.org/wiki/Barbara_Pravi
16;es;¿Qué padre de Khalil, Matisse y Marcello encarna al maestro Nicolas Valeyre en la pantalla ?;JoeyStarr;Benjamin Biolay;Jean-Luc Reichmann;Guillaume Canet;Confirmé;A través de este proyecto, JoeyStarr tuvo la oportunidad de trabajar con Barbara Schulz, quien dice llega todas las mañanas de muy buen humor.;https://es.wikipedia.org/wiki/Joeystarr
17;es;¿Quién hizo su primera portada de revista, veinte años después de su madre, Heidi ?;Leni Klum;Alexa Davalos;Camille Grammer;Lauren Bush;Confirmé;La aspirante a modelo de 16 años consiguió su primera portada de moda, posando para la versión alemana de la revista « Glamour ».;
18;es;¿Qué palacio fue allanado después de las cenas subterráneas de Pierre-Jean Chalençon ?;Vivienne;Vermeille;Vauban;Vivaldi;Confirmé;Pierre-Jean Chalençon, acusado de organizar cenas ilegales, primero lo negó y luego admitió haber celebrado eventos profesionales.;
19;es;¿Qué pareja tuvo que desprenderse de su rancho en Suiza por casi seis millones de euros ?;Schumacher;Smith;Juvet;Brosnan;Confirmé;Desde el terrible accidente sufrido por la antigua gloria de la Fórmula 1, los gastos médicos han sido una auténtica ganancia económica.;https://es.wikipedia.org/wiki/Michael_Schumacher
20;es;¿Qué cantante destruyó a Fabien Lecoeuvre después de sus ataques a su físico ?;Hoshi;Alesso;Pakita;Ortal;Confirmé;Indignados por las palabras de Fabien Lecoeuvre, internautas y personalidades también defendieron al comprometido artista.;
21;es;¿Quién invitó a su mamá a ser extra en el video musical de su última canción, « Le Reste » ?;Clara Luciani;Camille Lou;Olivia Ruiz;Julie Zenatti;Expert;Aprovechando el éxito de sus primeros títulos como « La Grenade », la joven de 28 años continúa su ascenso.;https://es.wikipedia.org/wiki/Clara_Luciani
22;es;¿Qué ex esposa de Marc Lavoine también ha encontrado el amor ?;Sarah Poniatowski;Sophie Ferjani;Brigitte Saby;Régine Pello;Expert;La familia Lavoine se unió el 25 de mayo de 1995 durante una boda católica en Marrakech, una hermosa historia de la que nacieron tres hijos.;
23;es;¿Qué socio de Thomas Ngigol dio una entrevista muy fría en « Quotidien » ?;Karole Rocher;Garance Marillier;Karin Viard;Marina Foïs;Expert;Invitada a promocionar la película « Madame Claude », respondió brevemente a preguntas, a veces dejando silencios muy incómodos.;
24;es;¿A qué columnista del TPMP se le preguntó sobre su abuso de los rayos UV o el bronceador ?;Nathalie Marquay;Valérie Bénaïm;Kelly Vedovelli;Geraldine Maillet;Expert;Hay que decir que en invierno como en verano, la esposa de la ex estrella del periódico de 13 horas de TF1 siempre luce el rostro bronceado.;
25;es;¿A quién le ha pedido un fan que le envíe fotos de sus antebrazos ?;Sandrine Quétier;Carole Rousseau;Karine Ferri;Laurence Boccolini;Expert;En 2017, Sandrine Quétier decidió detener la animación en TF1 para dedicarse a sus pasiones : la música y la ficción.;
26;es;¿Qué ex estrella de « Rintintin » murió de un derrame cerebral a la edad de 77 años ?;Lee Aaker;Zackary Arthur;Seth Adkins;Mateo Arias;Expert;Lee Aaker interpretó entre 1954 y 1959 el papel de un huérfano llamado Rusty en la serie « Rintintin », que le dio un éxito inmediato.;https://es.wikipedia.org/wiki/Lee_Aaker
27;es;¿A qué nueva actriz de « Plus belle la vie » le robaron un gran botín ?;Prudence Leroy;Colette Renard;Sylvie Flepp;Rebecca Hampton;Expert;Es con un botín de 100.000 euros (siete relojes, dos computadoras portátiles y joyas familiares) que los ladrones son devueltos.;
28;es;¿Qué marca de cuidado de la piel de Jada Pinkett Smith está dedicada a mujeres mayores de 40 años ?;Hola humanos;Senior Senior;Siempre joven;Cinco grandes;Expert;Jada Pinkett Smith ha querido crear una gama de cuidados que se dirija a todo el mundo con productos que no superen los 6 euros.;https://es.wikipedia.org/wiki/Jada_Pinkett_Smith
29;es;¿Qué modelo belga fue juzgada por la compra de su carnet de conducir ?;Jade Lagardère;Yolande Gilot;Daphne Baiwir;Anne Libert;Expert;El juicio, que duró tres días, S4 se terminó en abril de 2021: la esposa de Arnaud Lagardere pagó 15.000 euros por su licencia.;
30;es;¿Qué actor estuvo en el origen del gatito Leetchi a favor de Tonton David ?;Omar Sy;Jean Dujardin;Gérard Lanvin;Gérard Depardieu;Expert;Este gatito proporcionará a TonTon David un funeral digno y también financiará el lanzamiento de su último álbum.;https://es.wikipedia.org/wiki/Omar_Sy
1;it;In quale club prestigioso e molto chiuso si è unita Kim Kardashian nell'aprile 2021 ?;Miliardario;Milionario;Centenario;Nonna;Débutant;Grazie ai suoi investimenti e ai suoi marchi KKW Beauty e Skims, Kim Kardashian è così entrata in questo club molto chiuso.;https://it.wikipedia.org/wiki/Kim_Kardashian
2;it;Quale attore ha fatto la sua proposta di matrimonio a Laeticia Hallyday nell'aprile 2021 ?;Jalil Lespert;Robinson Stévenin;Gaspard Ulliel;Louis Garrel;Débutant;Fu l'11 aprile 2021, durante una passeggiata sulla spiaggia di Santa Monica con Jade, che Jalil Lespert fece la sua richiesta a Laetica.;https://it.wikipedia.org/wiki/Jalil_Lespert
3;it;Quale contendente ha rivelato di conoscere il vaso aux rose di Greg the Millionaire ?;Marjolaine;Martika;Marion;Monique;Débutant;La villa in realtà apparteneva a un'amica di Marjolaine Bui, quindi conosceva la casa ed era stata anche in vacanza lì prima.;
4;it;Quale performer di Bridget Jones ha detto di seguire la dieta dei cubetti di ghiaccio ?;Renée Zellweger;Olivia Colman;Emma Stone;Brie Larson;Débutant;Questa dieta si basa su un principio molto semplice : succhiare cubetti di ghiaccio durante il giorno non appena si sente la voglia di fare uno spuntino.;
5;it;Quale nuova destinazione sembra essere molto popolare tra gli influencer nel 2021 ?;Dubai;Los Angeles;Sydney;Tokyo;Débutant;Tra questi possiamo annoverare Nabilla Benattia, Jessica Thivenin, Maddy Burciaga, Manon Marsault o Caroline Receveur.;
6;it;Quale re della discoteca è morto nell'aprile 2021 per insufficienza cardiaca ?;Patrick Juvet;Patrick Hernandez;George Benson;Dan Hartman;Débutant;La cremazione è avvenuta in Spagna, nell'intimità familiare, ciò che resta del cantante è stato poi rimpatriato in Svizzera.;https://it.wikipedia.org/wiki/Patrick_Juvet
7;it;Quale star di « Mamma, mi mancava l'aereo » è diventato papà per la prima volta ?;Macauley Culkin;Kevin Connolly;Gary Coleman;Francis Carpenter;Débutant;La piccola star e sua moglie Brenda Song, visti nel franchise Disney « Zack And Cody », sono genitori dal 5 aprile 2021.;https://it.wikipedia.org/wiki/Macaulay_Culkin
8;it;Chi è entrato di nuovo nella ISS il 22 aprile 2021 per diventarne il capitano ?;Thomas Pesquet;Jean-Loup Chrétien;Philippe Perrin;Michel Tognini;Débutant;Meno di cinque anni dopo il suo primo viaggio nello spazio, Thomas Pesquet salì a bordo della capsula Crew-2 Dragon di SpaceX.;https://it.wikipedia.org/wiki/Thomas_Pesquet
9;it;Quale ex di Philippe Katerine e sorella del cantante Lio è diventata nonna ?;Helena Noguerra;Virginie Hocq;Virginie Efira;Natacha Régnier;Débutant;Il tempo non sembra avere presa su Helena Noguerra, madre di un ragazzino già di 30 anni, Tanel Derard.;
10;it;Chi avrebbe festeggiato il 18 aprile 2021 il suo anniversario di matrimonio in porcellana con Kobe Bryant ?;Vanessa Bryant;Carla Bryant;Patricia Bryant;Joanna Bryant;Débutant;In questa occasione, la vedova del giocatore di basket è entrata nella sua pagina Instagram per pubblicare una foto scattata il giorno del loro matrimonio.;https://it.wikipedia.org/wiki/Kobe_Bryant
11;it;Quale ex avventuriero di Koh-Lanta ha perso 18 chili, ricoverato in ospedale per COVID-19 ?;Moundir;Tony;Romuald;François-David;Confirmé;Con l'80% dei polmoni colpiti, il protetto di Denis Brogniart ha dovuto trascorrere quattro giorni in terapia intensiva.;
12;it;Quale conduttore di C8 ha rivelato di essere diventato nonno per la quarta volta ?;William Leymergie;Cyril Hanouna;Grégory Galiffi;Benjamin Castaldi;Confirmé;William Leymergie potrà quindi allattare con il biberon il bambino in seguito al lieto evento che attende la figlia Anna, ora 30enne.;
13;it;Quale ministro francese ha l'obiettivo di creare quartieri inarrestabili ?;Marlène Schiappa;Laura Flessel;Sylvie Goulard;Agnès Buzyn;Confirmé;Lo scopo della creazione di un barometro sarà misurare l'entità delle molestie stradali e quindi identificare le aree rosse.;
14;it;Quale chef ha svelato la sua collezione di foto per il 12 ° compleanno di sua figlia Quiterie ?;Hélène Darroze;Ghislaine Arabian;Anne-Sophie Pic;Flora Le Pape;Confirmé;Hélène Darroze è diventata nota al grande pubblico grazie allo spettacolo « Top Chef » a cui partecipa come giuria dal 2015.;
15;it;Quale partecipante a Eurovision 2021 è stato costretto ad abortire tre volte ?;Barbara Pravi;Lisa Angell;Amandine Bourgeois;Virginie Pouchain;Confirmé;Un medico avanzerà l'idea dell'iperfertilità (non ufficialmente riconosciuta dalla medicina), la sua contraccezione non è più sufficiente.;https://it.wikipedia.org/wiki/Barbara_Pravi
16;it;Quale padre di Khalil, Matisse e Marcello incarna il maestro Nicolas Valeyre sullo schermo ?;JoeyStarr;Benjamin Biolay;Jean-Luc Reichmann;Guillaume Canet;Confirmé;Attraverso questo progetto, JoeyStarr ha avuto l'opportunità di lavorare con Barbara Schulz, che secondo lui arriva ogni mattina di ottimo umore.;
17;it;Chi ha realizzato la prima copertina di una rivista, vent'anni dopo la madre, Heidi ?;Leni Klum;Alexa Davalos;Camille Grammer;Lauren Bush;Confirmé;L'aspirante modella di 16 anni ha ottenuto la sua prima copertina di moda, posando per la versione tedesca della rivista « Glamour ».;
18;it;Quale palazzo è stato saccheggiato in seguito alle cene sotterranee di Pierre-Jean Chalençon ?;Vivienne;Vermeille;Vauban;Vivaldi;Confirmé;Accusato di aver organizzato cene illegali, Pierre-Jean Chalençon prima ha negato, poi ha ammesso di aver tenuto eventi professionali.;
19;it;Quale coppia ha dovuto separarsi dal loro ranch in Svizzera per quasi sei milioni di euro ?;Schumacher;Smith;Juvet;Brosnan;Confirmé;Dopo il terribile incidente subito dall'antico splendore della Formula 1, le spese mediche sono state un vero e proprio guadagno finanziario.;https://it.wikipedia.org/wiki/Michael_Schumacher
20;it;Quale cantante ha distrutto Fabien Lecoeuvre dopo i suoi attacchi al suo fisico ?;Hoshi;Alesso;Pakita;Ortal;Confirmé;Indignati dalle parole di Fabien Lecoeuvre, anche gli utenti di Internet e le personalità hanno difeso l'artista impegnato.;
21;it;Chi ha invitato sua madre a essere una comparsa nel video musicale della sua ultima canzone, « Le Reste » ?;Clara Luciani;Camille Lou;Olivia Ruiz;Julie Zenatti;Expert;Forte del successo dei suoi primi titoli come « La Grenade », la 28enne continua la sua ascesa.;
22;it;Quale ex moglie di Marc Lavoine ha anche trovato l'amore ?;Sarah Poniatowski;Sophie Ferjani;Brigitte Saby;Régine Pello;Expert;La famiglia Lavoine si è unita il 25 maggio 1995 durante un matrimonio cattolico a Marrakech, una bellissima storia da cui sono nati tre bambini.;
23;it;Quale partner di Thomas Ngigol ha rilasciato un'intervista molto fredda su « Quotidien » ?;Karole Rocher;Garance Marillier;Karin Viard;Marina Foïs;Expert;Invitata a promuovere il film « Madame Claude », ha risposto brevemente alle domande, lasciando a volte silenzi molto imbarazzanti.;https://it.wikipedia.org/wiki/Karole_Rocher
24;it;A quale editorialista del TPMP è stato chiesto del suo abuso di UV o bronzer ?;Nathalie Marquay;Valérie Bénaïm;Kelly Vedovelli;Geraldine Maillet;Expert;C'è da dire che in inverno come in estate, la moglie dell'ex protagonista del quotidiano di 13 ore di TF1 mostra sempre una faccia abbronzata.;https://it.wikipedia.org/wiki/Nathalie_Marquay
25;it;A chi un fan ha chiesto di inviare le foto dei propri avambracci ?;Sandrine Quétier;Carole Rousseau;Karine Ferri;Laurence Boccolini;Expert;Nel 2017, Sandrine Quétier ha deciso di interrompere l'animazione su TF1 per dedicarsi alle sue passioni : musica e fiction.;
26;it;Quale ex star di « Rintintin » è morta di ictus all'età di 77 anni ?;Lee Aaker;Zackary Arthur;Seth Adkins;Mateo Arias;Expert;Lee Aaker ha interpretato tra il 1954 e il 1959 il ruolo di un orfano di nome Rusty nella serie « Rintintin », che gli ha dato un successo immediato.;https://it.wikipedia.org/wiki/Lee_Aaker
27;it;Quale nuova attrice « Plus belle la vie » è stata derubata per un grosso bottino ?;Prudence Leroy;Colette Renard;Sylvie Flepp;Rebecca Hampton;Expert;È con un bottino di 100.000 euro (sette orologi, due computer portatili e gioielli familiari) che i ladri vengono restituiti.;https://it.wikipedia.org/wiki/Bella_è_la_vita
28;it;Quale marchio di prodotti per la cura della pelle di Jada Pinkett Smith è dedicato alle donne oltre i 40 anni ?;Hey Humans;Senior Senior;Sempre giovane;Big Five;Expert;Jada Pinkett Smith ha voluto creare una gamma di cure che si rivolge a tutti con prodotti che non superano i 6 euro.;https://it.wikipedia.org/wiki/Jada_Pinkett_Smith
29;it;Quale modella belga è stata processata in tribunale per aver acquistato la patente di guida ?;Jade Lagardère;Yolande Gilot;Daphne Baiwir;Anne Libert;Expert;Il processo, che è durato tre giorni, S4 è terminato nell'aprile del 2021: la moglie di Arnaud Lagardère ha pagato 15.000 euro per la sua licenza.;
30;it;Quale attore era all'origine del gattino Leetchi a favore di Tonton David ?;Omar Sy;Jean Dujardin;Gérard Lanvin;Gérard Depardieu;Expert;Questo gattino fornirà a TonTon David un dignitoso funerale e finanzierà anche l'uscita del suo ultimo album.;https://it.wikipedia.org/wiki/Omar_Sy
1;nl;Bij welke prestigieuze en zeer gesloten club trad Kim Kardashian in april 2021 toe ?;Miljardair;Miljonair;Eeuwfeest;Grootmoeder;Débutant;Dankzij haar investeringen en haar merken KKW Beauty en Skims is Kim Kardashian dus toegetreden tot deze zeer gesloten club.;https://nl.wikipedia.org/wiki/Kim_Kardashian
2;nl;Welke acteur deed in april 2021 zijn huwelijksaanzoek aan Laeticia Hallyday ?;Jalil Lespert;Robinson Stévenin;Gaspard Ulliel;Louis Garrel;Débutant;Het was op 11 april 2021, tijdens een strandwandeling in Santa Monica met Jade, dat Jalil Lespert zijn verzoek aan Laetica deed.;
3;nl;Welke mededinger heeft onthuld de pot-aux-rozen van Greg the Millionaire te kennen ?;Marjolaine;Martika;Marion;Monique;Débutant;De villa was eigenlijk van een vriendin van Marjolaine Bui, dus ze kende het huis en was er zelfs al eens op vakantie geweest.;
4;nl;Welke Bridget Jones-artiest zei het ijsblokjesdieet te volgen ?;Renée Zellweger;Olivia Colman;Emma Stone;Brie Larson;Débutant;Dit dieet is gebaseerd op een heel eenvoudig principe : overdag ijsblokjes opzuigen zodra je zin hebt om te snacken.;
5;nl;Welke nieuwe bestemming lijkt in 2021 erg populair te zijn bij influencers ?;Dubai;Los Angeles;Sydney;Tokio;Débutant;Onder hen kunnen we Nabilla Benattia, Jessica Thivenin, Maddy Burciaga, Manon Marsault of Caroline Receveur tellen.;
6;nl;Welke discokoning stierf in april 2021 aan hartfalen ?;Patrick Juvet;Patrick Hernandez;George Benson;Dan Hartman;Débutant;De crematie vond plaats in Spanje, in familiale intimiteit, het overblijfsel van de zanger werd vervolgens gerepatrieerd naar Zwitserland.;https://nl.wikipedia.org/wiki/Patrick_Juvet
7;nl;Welke « Mom, I Missed the Plane » -ster werd voor het eerst vader ?;Macauley Culkin;Kevin Connolly;Gary Coleman;Francis Carpenter;Débutant;De kindster en zijn vrouw Brenda Song, te zien in de Disney-franchise « Zack And Cody », zijn ouders sinds 5 april 2021.;https://nl.wikipedia.org/wiki/Macaulay_Culkin
8;nl;Wie sloot zich op 22 april 2021 weer aan bij het ISS om de kapitein te worden ?;Thomas Pesquet;Jean-Loup Chrétien;Philippe Perrin;Michel Tognini;Débutant;Minder dan vijf jaar na zijn eerste reis naar de ruimte stapte Thomas Pesquet aan boord van SpaceX's Crew-2 Dragon-capsule.;https://nl.wikipedia.org/wiki/Thomas_Pesquet
9;nl;Welke ex van Philippe Katerine en zus van zangeres Lio is grootmoeder geworden ?;Helena Noguerra;Virginie Hocq;Virginie Efira;Natacha Régnier;Débutant;De tijd lijkt geen vat te hebben op Helena Noguerra, moeder van een jonge jongen die al dertig is, Tanel Derard.;https://nl.wikipedia.org/wiki/Helena_Noguerra
10;nl;Wie zou op 18 april 2021 zijn porseleinen huwelijksverjaardag hebben gevierd met Kobe Bryant ?;Vanessa Bryant;Carla Bryant;Patricia Bryant;Joanna Bryant;Débutant;Bij deze gelegenheid ging de weduwe van de basketbalspeler naar haar Instagram-pagina om een foto te posten die op hun trouwdag was genomen.;https://nl.wikipedia.org/wiki/Kobe_Bryant
11;nl;Welke voormalige Koh-Lanta-avonturier verloor 18 kilo, opgenomen in het ziekenhuis voor COVID-19 ?;Moundir;Tony;Romuald;François-David;Confirmé;Met 80% aangetaste longen, moest de protégé van Denis Brogniart vier dagen op de intensive care doorbrengen.;
12;nl;Welke C8-host heeft onthuld dat hij voor de vierde keer grootvader wordt ?;William Leymergie;Cyril Hanouna;Grégory Galiffi;Benjamin Castaldi;Confirmé;William Leymergie zal daarom de baby flesvoeding kunnen geven na de gelukkige gebeurtenis die zijn dochter Anna, nu 30 jaar oud, te wachten staat.;
13;nl;Welke Franse minister heeft het doel om meedogenloze buurten te creëren ?;Marlène Schiappa;Laura Flessel;Sylvie Goulard;Agnès Buzyn;Confirmé;Het doel van het opzetten van een barometer is om de mate van intimidatie op straat te meten en zo rode gebieden te identificeren.;
14;nl;Welke chef-kok onthulde zijn fotocollectie voor de 12e verjaardag van zijn dochter Quiterie ?;Hélène Darroze;Ghislaine Arabier;Anne-Sophie Pic;Flora Le Pape;Confirmé;Hélène Darroze werd bekend bij het grote publiek dankzij de show « Top Chef » waaraan ze sinds 2015 als jury deelneemt.;
15;nl;Welke Eurovisie 2021-deelnemer werd driemaal gedwongen een abortus te ondergaan ?;Barbara Pravi;Lisa Angell;Amandine Bourgeois;Virginie Pouchain;Confirmé;Een arts zal het idee van hyperfertiliteit naar voren brengen (niet officieel erkend door de geneeskunde), zijn anticonceptie is niet langer voldoende.;https://nl.wikipedia.org/wiki/Barbara_Pravi
16;nl;Welke vader van Khalil, Matisse en Marcello belichaamt de leraar Nicolas Valeyre op het scherm ?;JoeyStarr;Benjamin Biolay;Jean-Luc Reichmann;Guillaume Canet;Confirmé;Door dit project kreeg JoeyStarr de kans om samen te werken met Barbara Schulz, die volgens hem elke ochtend in een zeer goed humeur arriveert.;https://nl.wikipedia.org/wiki/JoeyStarr
17;nl;Wie maakte hun eerste tijdschriftomslag twintig jaar na hun moeder Heidi ?;Leni Klum;Alexa Davalos;Camille Grammer;Lauren Bush;Confirmé;Het 16-jarige aspirant-model kreeg haar eerste modecover en poseerde voor de Duitse versie van het tijdschrift « Glamour ».;
18;nl;Welk paleis werd overvallen na de ondergrondse diners van Pierre-Jean Chalençon ?;Vivienne;Vermeille;Vauban;Vivaldi;Confirmé;Pierre-Jean Chalençon werd beschuldigd van het organiseren van illegale diners en ontkende dit eerst en gaf vervolgens toe professionele evenementen te hebben gehouden.;
19;nl;Welk echtpaar moest voor bijna zes miljoen euro afscheid nemen van hun ranch in Zwitserland ?;Schumacher;Smith;Juvet;Brosnan;Confirmé;Sinds het vreselijke ongeval van de voormalige glorie van de Formule 1 zijn de medische kosten een echte financiële meevaller.;https://nl.wikipedia.org/wiki/Michael_Schumacher
20;nl;Welke zanger vernietigde Fabien Lecoeuvre na zijn aanvallen op zijn lichaam ?;Hoshi;Alesso;Pakita;Ortal;Confirmé;Verontwaardigd door de woorden van Fabien Lecoeuvre verdedigden ook internetgebruikers en persoonlijkheden de geëngageerde kunstenaar.;
21;nl;Wie heeft haar moeder uitgenodigd om een figurant te zijn in de muziekvideo voor haar nieuwste nummer, « Le Reste » ?;Clara Luciani;Camille Lou;Olivia Ruiz;Julie Zenatti;Expert;Voortbouwend op het succes van haar eerste titels, zoals « La Grenade », zet de 28-jarige haar beklimming voort.;
22;nl;Welke ex-vrouw van Marc Lavoine heeft ook liefde gevonden ?;Sarah Poniatowski;Sophie Ferjani;Brigitte Saby;Régine Pello;Expert;De familie Lavoine werd op 25 mei 1995 verenigd tijdens een katholiek huwelijk in Marrakech, een prachtig verhaal waaruit drie kinderen werden geboren.;
23;nl;Welke partner van Thomas Ngigol gaf een heel koud interview op « Quotidien » ?;Karole Rocher;Garance Marillier;Karin Viard;Marina Foïs;Expert;Uitgenodigd om de film « Madame Claude » te promoten, beantwoordde ze kort vragen, waarbij ze soms heel ongemakkelijke stiltes achterliet.;
24;nl;Welke TPMP-columnist werd gevraagd naar haar misbruik van UV- of bronzer ?;Nathalie Marquay;Valérie Bénaïm;Kelly Vedovelli;Geraldine Maillet;Expert;Het moet gezegd worden dat zowel in de winter als in de zomer de vrouw van de voormalige ster van de 13-uurskrant van TF1 altijd een gebruind gezicht vertoont.;https://nl.wikipedia.org/wiki/Nathalie_Marquay
25;nl;Aan wie heeft een fan gevraagd om foto's van hun onderarmen te sturen ?;Sandrine Quétier;Carole Rousseau;Karine Ferri;Laurence Boccolini;Expert;In 2017 besloot Sandrine Quétier de animatie op TF1 stop te zetten om zich te wijden aan haar passies : muziek en fictie.;
26;nl;Welke voormalige ster van « Rintintin » stierf op 77-jarige leeftijd aan een beroerte ?;Lee Aaker;Zackary Arthur;Seth Adkins;Mateo Arias;Expert;Lee Aaker speelde tussen 1954 en 1959 de rol van weeskind genaamd Rusty in de serie « Rintintin », wat hem onmiddellijk succes opleverde.;
27;nl;Welke nieuwe « Plus belle la vie » -actrice is beroofd voor een grote buit ?;Prudence Leroy;Colette Renard;Sylvie Flepp;Rebecca Hampton;Expert;Het is met een buit van 100.000 euro (zeven horloges, twee laptopcomputers en familie-sieraden) dat de dieven worden geretourneerd.;
28;nl;Welk huidverzorgingsmerk van Jada Pinkett Smith is toegewijd aan vrouwen ouder dan 40 ?;Hey mensen;Senior Senior;Altijd jong;Big Five;Expert;Jada Pinkett Smith wilde een zorgaanbod creëren dat gericht is op iedereen met producten die niet hoger zijn dan 6 euro.;https://nl.wikipedia.org/wiki/Jada_Pinkett_Smith
29;nl;Welk Belgisch model werd voor de rechtbank berecht voor het kopen van haar rijbewijs ?;Jade Lagardère;Yolande Gilot;Daphne Baiwir;Anne Libert;Expert;De proef, die drie dagen duurde, is S4 voltooid in april 2021: de vrouw van Arnaud Lagardère betaalde 15.000 euro voor zijn licentie.;
30;nl;Welke acteur stond aan de wieg van de Leetchi-kat in het voordeel van Tonton David ?;Omar Sy;Jean Dujardin;Gerard Lanvin;Gérard Depardieu;Expert;Dit katje zal TonTon David een waardige begrafenis bezorgen en zal ook de release van zijn nieuwste album financieren.;https://nl.wikipedia.org/wiki/Omar_Sy
