1;fr;Le mot gladiateur vient du latin gladiator, traduisible par quel qualificatif ?;Épéiste;Courageux;Téméraire;Mortel;Débutant;Dans la Rome antique, les gladiateurs étaient des combattants professionnels qui s'affrontaient par paires bien définies.;https://fr.wikipedia.org/wiki/Gladiateur
13;es;¿Qué emperador romano cometió bajo su reinado nada menos que 10,000 gladiadores ?;Auguste;Marc Aurèle;Adriano;Tito;Confirmé;Con el reinado de Augusto, nacido Cayo Octavio, comenzó para el Imperio un período de estabilidad conocido como « Pax Romana ».;https://es.wikipedia.org/wiki/Augusto
14;es;¿Cuál fue el principal cuartel de gladiadores en Roma, ubicado cerca del Coliseo ?;Ludus Magnus;Foro Piscarium;Villa Publica;Divorum;Confirmé;Fue uno de los cuatro cuarteles construidos por Domiciano, además de Ludus Gallicus, Ludus Matutinus y Ludus Dacicus.;https://es.wikipedia.org/wiki/Ludus_Magnus
15;es;¿Cuántos tipos de gladiadores conforman la mayoría del cuerpo iconográfico ?;Seis;Ocho;Diez;Doce;Confirmé;Algunos autores creen que la lanista, en un momento dado, tuvo en cuenta las necesidades de la escuela, pero también las aptitudes físicas.;https://es.wikipedia.org/wiki/Gladiador
16;es;¿Qué liberación liberaron los gladiadores de su obligación de luchar ?;Franqueo;Amnistia;Calumnia;Sursis;Confirmé;Esta liberación fue acompañada por el otorgamiento simbólico de una varita específica que les permite ser notables.;https://es.wikipedia.org/wiki/Manumisión
17;es;Para asegurar la victoria, ¿qué usaban los gladiadores con frecuencia ?;Magia;Droga;Hacer trampa;Plata;Confirmé;Una práctica era grabar textos superficiales en listones enrollados de plomo y luego enterrarlos.;https://es.wikipedia.org/wiki/Gladiador
18;es;¿En qué honor dio Julio César peleas de gladiadores ?;Julia;Sophia;Carla;Maria;Confirmé;Sin embargo, estos juegos funerarios organizados en honor a su hija Julia no carecían de fondos políticos.;https://es.wikipedia.org/wiki/Gladiador
19;es;¿En qué año pudimos presenciar las últimas batallas de gladiadores en Roma ?;418;632;844;229;Confirmé;En 404, el emperador Honorio ya había prohibido las peleas de gladiadores luego de una gran pelea en el Coliseo.;https://es.wikipedia.org/wiki/Gladiador
20;es;¿De qué color era la túnica de árbitros de las luchas de gladiadores ?;Blanche;Negro;Azul;Rojo;Confirmé;Las peleas altamente codificadas siguieron una regla adelantada por el árbitro del juego (summa rudis) y su segunda (secunda rudis).;https://es.wikipedia.org/wiki/Gladiador
21;es;¿Qué dios de los luchadores fue invocado a menudo por los gladiadores ?;Hércules;Perseo;Apollon;Sartén;Expert;El Hércules de los romanos se representa a veces como menos violento que su alter ego griego en las historias en que ocurre.;https://es.wikipedia.org/wiki/Heracles
22;es;¿Cómo fue la categoría a la que pertenecían los gladiadores ?;Armatura;Batiata;Andala;Guerrilla;Expert;El origen de la lucha de gladiadores se encuentra en el sur de Italia, donde la lucha en armas tenía la intención de honrar a una persona muerta.;https://es.wikipedia.org/wiki/Gladiador
23;es;¿Qué tipo de gladiador es clásicamente opuesto a la regla ?;Secutor;Mirmillon;Provocador;Tracia;Expert;El mirmillon, el primer oponente del cajero, tenía una gran cresta en el casco que colgaba con demasiada facilidad en la red del cajero.;https://es.wikipedia.org/wiki/Secutor
24;es;¿Qué gladiador conocido como pesado también se llama galo ?;Mirmillon;Sagitario;Parmatus;Ocrea;Expert;Muy bien equipado, el mirmillon está armado con su espada y protegido por su escudete, su casco, su ocrea y su manica de cuero.;https://es.wikipedia.org/wiki/Murmillo
25;es;¿Qué tipo de gladiador usualmente comenzaba en las tardes de lucha ?;Provocador;Secutor;Estatutario;Mirmillon;Expert;Los gladiadores equipados con un provocador tienen la misma armadura y luchan contra un oponente idénticamente armado.;https://es.wikipedia.org/wiki/Provocator
26;es;¿Qué oponente principal de gladiador de brazo pequeño es el mirmillon ?;Tracia;Hoplomaque;Andabate;Venator;Expert;Los escritos de Cicerón son los primeros documentos que atestiguan la existencia de los tracios, a mediados del primer siglo antes de nuestra era.;https://es.wikipedia.org/wiki/Thraex
27;es;¿Qué misterioso gladiador habría sido armado con un encaje de estrangulamiento ?;Laquearius;Andabate;Hoplomaque;Hasdrubal;Expert;Vercingetorix fue ejecutado con un encaje de estrangulador en agosto del 46 aC. J. - C., en las cárceles de Roma, luego arrojadas a las alcantarillas.;https://es.wikipedia.org/wiki/Garrote_vil
28;es;¿Qué gladiador poseía para luchar contra una daga y una lanza corta ?;Hoplomaque;Provocador;Tracia;Mirmillon;Expert;El hoplomaque es, con Thrace, el único gladiador que lleva dos leggings muy altos en lugar de solo uno en la pierna izquierda.;https://es.wikipedia.org/wiki/Hoplomachus
29;es;¿Quién tomó en 326 la declaración de Béryte como primer paso contra la gladiatura ?;Constantino I;Vespasian;Severo;Alexandre;Expert;Según esta medida, el emperador prescribió que los delincuentes condenados a convertirse en gladiadores fueran enviados a trabajar en las minas.;https://es.wikipedia.org/wiki/Constantino_I
30;es;¿Qué gladiador luchaba a caballo, cegado por un casco cerrado ?;Andabate;Hoplomaque;Provocador;Estatutario;Expert;Los gladiadores que perdieron la vista durante una pelea podrían volverse andabatos para evitar ser asesinados.;
1;it;La parola gladiatore deriva dai gladiatori latini, che possono essere tradotti in base a quale qualificatore ?;Epistola;Coraggioso;Timer;Mortale;Débutant;Nell'antica Roma, i gladiatori erano combattenti professionisti che si scontrarono in coppie ben definite.;https://it.wikipedia.org/wiki/Gladiatore
2;it;In quale vasto edificio pubblico erano organizzati i combattimenti dei gladiatori ?;Anfiteatro;Operare;Gallodrome;Forum;Débutant;A differenza dei circhi e dei teatri dell'antica Grecia, gli anfiteatri sono monumenti nati nel mondo romano.;
3;it;In quale città sepolta dell'Impero Romano c'era una caserma dei gladiatori ?;Pompei;Saint-Pierre;Catania;Goma;Débutant;Fu dalla caserma che iniziò la processione di gladiatori e animali che stavano per combattere.;https://it.wikipedia.org/wiki/Pompei_antica
4;it;Quale concessionario era anche un allenatore e proprietario di gladiatori ?;Laniste;Steamer;Modiste;Gargotier;Débutant;Il famoso Cèeus Lentulus Batiatus possedeva un ludus a Capua, da cui Spartacus e i suoi compagni fuggirono.;https://it.wikipedia.org/wiki/Lanista
5;it;Quale direttrice era la proprietaria della scuola di gladiatori di Capua ?;Batiato;Caius;Titus;Scarpus;Débutant;La scuola di Capua era composta principalmente da Traci (inclusi Spartacus) e Galli (incluso Crixus).;https://it.wikipedia.org/wiki/Lentulo_Batiato
6;it;Chi è probabilmente il più popolare dei gladiatori traci ?;Spartacus;Ambiorix;Asdrubale;Jugurtha;Débutant;Spartacus fu il principale leader dei ribelli durante la Terza Guerra Servile in Italia tra il 73 e il 71 a.C.;https://it.wikipedia.org/wiki/Spartaco
7;it;Come fa un Gladiatore a segnalare che non può continuare il combattimento ?;Alza il dito;Si toglie il casco;Lui urla;Getta la sua spada;Débutant;Se il combattimento dura troppo a lungo, l'editore può chiedere che i gladiatori continuino a combattere senza uno scudo.;https://it.wikipedia.org/wiki/Gladiatore
8;it;Quale dipinto di Jean-Léon Gérôme rappresenta una visione romantica della gladiatura ?;« Giù i pollici »;« The Dance of Death »;« Nominale Leo »;« Corinto »;Débutant;Era quando vedeva una copia di questo dipinto esibito negli Stati Uniti che Ridley Scott progettava di fare un paffuto, « Gladiatore ».;https://it.wikipedia.org/wiki/Pollice_verso_(dipinto)
9;it;Quale anno prima di Cristo risale il più antico combattimento gladiatorio menzionato nei testi ?;264;148;327;432;Débutant;Questo scontro fu presto seguito da molti altri e fu così, nel 105 aC, che i giochi divennero pubblici.;https://it.wikipedia.org/wiki/Gladiatore
10;it;Quale di questi famosi gladiatori gallici apparteneva a Lentulus Batiatus ?;Crixus;Amador;Gannicus;Dessaline;Débutant;Dalla parte di Spartacus, Crixus fu uno dei leader della ribellione degli schiavi che portò alla Terza guerra servile.;https://it.wikipedia.org/wiki/Crixo
11;it;Qual è il nome della terza ribellione degli schiavi contro la Repubblica romana ?;Spartacus War;Tracia Guerra;Guerra d'Ercole;Guerra d'Auguste;Confirmé;Sebbene la guerra di Spartacus non sia storicamente evidente, i suoi impatti storici sono stati considerevoli.;https://it.wikipedia.org/wiki/Terza_guerra_servile
12;it;Quale gladiatore stava combattendo con le attrezzature, alcune delle quali stanno chiamando un pescatore ?;Statutario;Secutor;Venator;Sannita;Confirmé;La mancanza di protezione e l'uso delle tattiche di evasione hanno reso la fetta di proprietà più bassa e più disperata.;https://it.wikipedia.org/wiki/Reziario
13;it;Quale imperatore romano commise sotto il suo regno non meno di 10.000 gladiatori ?;Auguste;Marc Aurèle;Adriano;Titus;Confirmé;Con il regno di Augusto, nato Caius Octavius, iniziò per l'Impero un periodo di stabilità noto come « Pax Romana ».;https://it.wikipedia.org/wiki/Augusto
14;it;Qual era la principale caserma dei gladiatori a Roma, situata vicino al Colosseo ?;Ludus Magnus;Forum di Piscarium;Villa Publica;Divorum;Confirmé;Era una delle quattro caserme costruite da Domiziano oltre a Ludus Gallicus, Ludus Matutinus e Ludus Dacicus.;https://it.wikipedia.org/wiki/Ludus_Magnus
15;it;Quanti tipi di gladiatori costituiscono la maggior parte del corpus iconografico ?;Sei;Otto;Dieci;Dodici;Confirmé;Alcuni autori credono che la lanista, a un certo punto, abbia preso in considerazione i bisogni della scuola ma anche le attitudini fisiche.;https://it.wikipedia.org/wiki/Gladiatore
16;it;Quale liberazione ha liberato i gladiatori dal loro obbligo di combattere ?;Spedizione;Amnistia;Calunnia;Sursis;Confirmé;Questa liberazione fu accompagnata dalla concessione simbolica di una bacchetta specifica che li rese famosi.;https://it.wikipedia.org/wiki/Manomissione
17;it;Per garantire la vittoria, cosa usavano spesso i gladiatori ?;Magia;Droga;Barare;Argento;Confirmé;Una pratica consisteva nell'incisione di testi superficiali su stecche di piombo arrotolate e poi nel seppellirli.;https://it.wikipedia.org/wiki/Gladiatore
18;it;In quale onore Giulio Cesare ha combattuto i gladiatori ?;Julia;Sophia;Carla;Maria;Confirmé;Questi giochi funebri organizzati in onore di sua figlia Giulia, tuttavia, non mancavano di fondali politici.;https://it.wikipedia.org/wiki/Gladiatore
19;it;In quale anno siamo stati in grado di assistere alle ultime battaglie gladiatorie a Roma ?;418;632;844;229;Confirmé;Nel 404, l'imperatore Onorio aveva già bandito le lotte dei gladiatori in seguito a una grande rissa nel Colosseo.;https://it.wikipedia.org/wiki/Gladiatore
20;it;Qual era il colore della tunica arbitro delle lotte dei gladiatori ?;Blanche;Nero;Blu;Rosso;Confirmé;I combattimenti altamente codificati seguivano una regola avanzata dall'arbitro del gioco (summa rudis) e il suo secondo (secunda rudis).;https://it.wikipedia.org/wiki/Gladiatore
21;it;Quale dio dei combattenti veniva spesso invocato dai gladiatori ?;Ercole;Perseo;Apollon;Pan;Expert;L'Ercole dei Romani a volte è raffigurato come meno violento del suo alter ego greco nelle storie in cui si verifica.;https://it.wikipedia.org/wiki/Eracle
22;it;Com'era la categoria a cui appartenevano i gladiatori ?;Armatura;Batiata;Andala;Guerriglia;Expert;L'origine dei combattimenti tra gladiatori si trova nell'Italia meridionale, dove il combattimento in armi era destinato a onorare un morto.;https://it.wikipedia.org/wiki/Gladiatore
23;it;Che tipo di gladiatore si oppone classicamente al sovrano ?;Secutor;Mirmillon;Provocatore;Tracia;Expert;Il mirmillon, il primo avversario del cassiere, aveva una grossa cresta sul casco che era troppo facilmente appeso alla rete della cassiera.;https://it.wikipedia.org/wiki/Secutor
24;it;Quale gladiatore noto come pesante viene anche chiamato Gallico ?;Mirmillon;Sagittario;Parmatus;Ocrea;Expert;Molto equipaggiato, il mirmillon è armato con la sua spada e protetto dal suo scutum, dal suo elmetto, dalla sua ocra e dalla sua manica di cuoio.;https://it.wikipedia.org/wiki/Mirmillone
25;it;Che tipo di gladiatore di solito iniziava nei pomeriggi del combattimento ?;Provocatore;Secutor;Statutario;Mirmillon;Expert;I gladiatori equipaggiati con un provocatore hanno la stessa armatura e combattono contro un avversario identico armato.;https://it.wikipedia.org/wiki/Provocator
26;it;Quale principale avversario del gladiatore a braccio piccolo è il mirmillon ?;Tracia;Hoplomaque;Andabate;Venator;Expert;Gli scritti di Cicerone sono i primi documenti a testimoniare l'esistenza dei traci, verso la metà del primo secolo prima della nostra era.;https://it.wikipedia.org/wiki/Trace_(gladiatore)
27;it;Quale misterioso gladiatore sarebbe stato armato di un pizzo strangolante ?;Laquearius;Andabate;Hoplomaque;Asdrubale;Expert;Vercingetorige fu giustiziato con un laccio da strangolatore nell'agosto del 46 a. J. - C., nelle prigioni di Roma, poi gettato nelle fogne.;https://it.wikipedia.org/wiki/Garrota
28;it;Quale gladiatore possedeva per combattere un pugnale e una lancia ?;Hoplomaque;Provocatore;Tracia;Mirmillon;Expert;L'hoplomaque è, con Thrace, l'unico gladiatore che indossa due gambali molto alti invece di uno solo nella gamba sinistra.;https://it.wikipedia.org/wiki/Hoplomachus
29;it;Chi ha preso in 326 dalla dichiarazione di Béryte il primo passo contro il gladiature ?;Costantino I;Vespasiano;Severe;Alexandre;Expert;Con questa misura, l'imperatore prescrisse che i criminali condannati a diventare gladiatori venissero mandati a lavorare nelle miniere.;https://it.wikipedia.org/wiki/Costantino_I
30;it;Quale gladiatore stava combattendo a cavallo, accecato da un elmo chiuso ?;Andabate;Hoplomaque;Provocatore;Statutario;Expert;I gladiatori che hanno perso la vista durante un combattimento potrebbero diventare eabate per evitare di essere uccisi.;https://it.wikipedia.org/wiki/Andabata
1;nl;Het woord gladiator komt van de latijnse gladiatores, wat kan worden vertaald door welke qualifier ?;Epistle;Moedig;Timer;Mortal;Débutant;In het oude Rome waren gladiatoren professionele vechters die botsten in goed gedefinieerde paren.;https://nl.wikipedia.org/wiki/Gladiator
2;nl;In welk groot openbaar gebouw waren gladiatorgevechten doorgaans georganiseerd ?;Amphitheater;Bedienen;Gallodrome;Forum;Débutant;In tegenstelling tot de circussen en theaters in het oude Griekenland, zijn de amfitheaters monumenten in de Romeinse wereld.;
3;nl;In welke begraven stad van het Romeinse rijk was er een gladiatorenbarak ?;Pompeii;Saint-Pierre;Catania;Goma;Débutant;Het was vanuit de barakken die de optocht van gladiatoren en dieren die gingen vechten.;https://nl.wikipedia.org/wiki/Pompeï
4;nl;Welke dealer was ook een coach en eigenaar van gladiatoren ?;Laniste;Stoomboot;Modiste;Gargotier;Débutant;De beroemde Cnaeus Lentulus Batiatus bezat een ludus in Capua, van waaruit Spartacus en zijn metgezellen ontsnapten.;
5;nl;Welke laniste was de eigenaar van de gladiatorenschool van Capua ?;Batiatus;Caius;Titus;Scarpus;Débutant;De school in Capua bestond voornamelijk uit Thraciërs (inclusief Spartacus) en Galliërs (inclusief Crixus).;https://nl.wikipedia.org/wiki/Lentulus_Batiatus
6;nl;Wie is waarschijnlijk de meest populaire van Thracische gladiatoren ?;Spartacus;Ambiorix;Hasdrubal;Jugurtha;Débutant;Spartacus was de belangrijkste leider van de rebellen tijdens de Derde Serviele Oorlog in Italië tussen 73 en 71 v.Chr.;https://nl.wikipedia.org/wiki/Spartacus (slavenleider)
7;nl;Hoe geeft een Gladiator aan dat hij het gevecht niet kan voortzetten ?;Hij heft zijn vinger op;Hij doet zijn helm af;Hij gilt;Hij gooit zijn zwaard;Débutant;Als het gevecht te lang duurt, kan de redacteur eisen dat de gladiatoren blijven vechten zonder schild.;https://nl.wikipedia.org/wiki/Gladiator
8;nl;Welk schilderij van Jean-Léon Gérôme vertegenwoordigt een romantische visie van gladiatuur ?;« Beneden de centimeter »;« The Dance of Death »;« Leo Nominor »;« Corinth »;Débutant;Toen hij een exemplaar van dit schilderij in de Verenigde Staten tentoonstelde, wilde Ridley Scott een voller, « Gladiator » maken.;
9;nl;Welk jaar vóór Christus dateert het oudste gladiatorengevecht dat in de teksten wordt genoemd ?;264;148;327;432;Débutant;Dit gevecht werd snel gevolgd door vele anderen en het was dus in 105 voor Christus dat de spellen openbaar werden.;https://nl.wikipedia.org/wiki/Gladiator
10;nl;Welke van deze beroemde Gallische gladiatoren was van Lentulus Batiatus ?;Crixus;Amador;Gannicus;Dessalines;Débutant;Aan de zijde van Spartacus was Crixus een van de leiders van de slavenopstand die leidde tot de Derde Servile Oorlog.;
11;nl;Wat is de naam van de derde slavenopstand tegen de Romeinse Republiek ?;Spartacus War;Thrace War;Oorlog van Hercules;Oorlog van Auguste;Confirmé;Hoewel de oorlog van Spartacus niet historisch merkbaar is, zijn de historische gevolgen aanzienlijk geweest.;https://nl.wikipedia.org/wiki/Derde_Servile_Oorlog
12;nl;Welke gladiator vocht met apparatuur, van wie sommigen een visser bellen ?;Wettelijk;Secutor;Venator;Samnite;Confirmé;Het gebrek aan bescherming en het gebruik van ontduikingstactieken hebben het laagste en meest wanhopige deel van bezit gemaakt.;https://nl.wikipedia.org/wiki/Retiarius
13;nl;Wat Romeinse keizer ingelijfd onder zijn bewind niet minder dan 10.000 gladiatoren ?;Auguste;Marc Aurèle;Hadrianus;Titus;Confirmé;Met het bewind van Augustus, geboren Caius Octavius, begon voor het rijk een periode van stabiliteit die bekend staat als « Pax Romana ».;https://nl.wikipedia.org/wiki/Augustus (keizer)
14;nl;Wat was de belangrijkste gladiatorenbarak in Rome, gelegen nabij het Colosseum ?;Ludus Magnus;Piscarium Forum;Villa Publica;Divorum;Confirmé;Het was een van de vier barakken die door Domitianus werden gebouwd naast Ludus Gallicus, Ludus Matutinus en Ludus Dacicus.;https://nl.wikipedia.org/wiki/Ludus_Magnus
15;nl;Hoeveel soorten gladiatoren vormen het grootste deel van het iconografische corpus ?;Zes;Acht;Tien;Twaalf;Confirmé;Sommige auteurs geloven dat de Lanist op een gegeven moment rekening heeft gehouden met de behoeften van de school, maar ook met de fysieke aanleg.;https://nl.wikipedia.org/wiki/Gladiator
16;nl;Welke bevrijding hebben de gladiatoren bevrijd van hun verplichting om te vechten ?;Verzendkosten;Amnesty;Laster;Sursis;Confirmé;Deze bevrijding ging gepaard met het symbolisch toekennen van een specifieke toverstok waardoor ze opmerkelijk konden worden.;https://nl.wikipedia.org/wiki/Manumissio
17;nl;Om de overwinning te verzekeren, wat gebruikten de gladiatoren vaak ?;Magie;Drug;Valsspelen;Zilver;Confirmé;Een praktijk was om vluchtige teksten op opgerolde loodlatten te graveren en ze vervolgens te begraven.;https://nl.wikipedia.org/wiki/Gladiator
18;nl;In wiens eer gaf Julius Caesar gevechten met gladiatoren ?;Julia;Sophia;Carla;Maria;Confirmé;Deze begrafenisspelen georganiseerd ter ere van zijn dochter Julia ontbraken echter geen politieke achtergronden.;https://nl.wikipedia.org/wiki/Gladiator
19;nl;In welk jaar waren we in staat om de laatste gladiatorengevechten in Rome te zien ?;418;632;844;229;Confirmé;In 404 had keizer Honorius gladiatorgevechten al verboden na een grote ruzie in het Colosseum.;https://nl.wikipedia.org/wiki/Gladiator
20;nl;Wat was de kleur van de scheidsrechtersuniform van gladiatorengevechten ?;Blanche;Zwart;Blauw;Rood;Confirmé;De sterk gecodificeerde gevechten volgden een regel van de scheidsrechter van het spel (summa rudis) en zijn tweede (secunda rudis).;https://nl.wikipedia.org/wiki/Gladiator
21;nl;Welke god van de jagers werd vaak aangeroepen door gladiatoren ?;Hercules;Perseus;Apollon;Pan;Expert;De Hercules van de Romeinen wordt soms afgeschilderd als minder gewelddadig dan zijn Griekse alter ego in de verhalen waarin het voorkomt.;https://nl.wikipedia.org/wiki/Herakles_(mythologie)
22;nl;Hoe was de categorie waartoe de gladiatoren behoorden ?;Armatura;Batiata;Andala;Guerilla;Expert;De oorsprong van de gladiatorengevechten wordt gevonden in Zuid-Italië, waar het strijdgeweer bedoeld was om een dode te eren.;https://nl.wikipedia.org/wiki/Gladiator
23;nl;Welk type gladiator is klassiek gekant tegen de heerser ?;Secutor;Mirmillon;Provocator;Thrace;Expert;De mirmillon, de eerste tegenstander van de kassier, had een grote kuif op de helm die te gemakkelijk op het net van de kassier hing.;https://nl.wikipedia.org/wiki/Secutor (gladiator)
24;nl;Welke gladiator die zwaar wordt genoemd, wordt ook Gallisch genoemd ?;Mirmillon;Boogschutter;Parmatus;Ocrea;Expert;Zwaar uitgerust, is de mirmillon gewapend met zijn zwaard en beschermd door zijn scutum, zijn helm, zijn ocrea en zijn leren manica.;https://nl.wikipedia.org/wiki/Murmillo
25;nl;Welk type gladiator begon meestal in de middagen van vechten ?;Provocator;Secutor;Wettelijk;Mirmillon;Expert;Gladiatoren uitgerust met een provocator hebben hetzelfde harnas en vechten tegen een identiek bewapende tegenstander.;
26;nl;Welke kleine tegenstander van de kleine gladiator is de mirmillon ?;Thrace;Hoplomaque;Andabate;Venator;Expert;Cicero's geschriften zijn de eerste documenten die getuigen van het bestaan  ? ?van Thraciërs, rond het midden van de eerste eeuw vóór onze jaartelling.;
27;nl;Welke mysterieuze gladiator zou gewapend zijn met een wurgen kant ?;Laquearius;Andabate;Hoplomaque;Hasdrubal;Expert;Vercingetorix werd in augustus 46 vC geëxecuteerd met een wurgend geweer. J. - C., in de gevangenissen van Rome, en vervolgens in de riolen gegooid.;https://nl.wikipedia.org/wiki/Garrote
28;nl;Welke gladiator bezat het om met een dolk en een korte speer te vechten ?;Hoplomaque;Provocator;Thrace;Mirmillon;Expert;De hoplomaque is, met Thrace, de enige gladiator die twee zeer hoge beenkappen draagt  ? ?in plaats van slechts één in het linkerbeen.;https://nl.wikipedia.org/wiki/Hoplomachus
29;nl;Wie nam in 326 door de verklaring van B ?ryte de eerste stap tegen de gladiatuur ?;Constantijn I;Vespasian;Ernstig;Alexandre;Expert;Door deze maatregel schreef de keizer voor dat misdadigers die waren veroordeeld om gladiatoren te worden, naar de mijnen werden gestuurd.;https://nl.wikipedia.org/wiki/Constantijn_de_Grote
30;nl;Welke gladiator vocht te paard, verblind door een gesloten helm ?;Andabate;Hoplomaque;Provocator;Wettelijk;Expert;Gladiatoren die tijdens een gevecht hun gezichtsvermogen verloren, konden andabates worden om niet gedood te worden.;https://nl.wikipedia.org/wiki/Andabata
